,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
12/20/2019 07:20:59,12.3076916,21.53846,10.76923,12.3076916,14.23077,41,40,40,42,42,1496.55432,1496.55432,1496.55432,1496.55432,6.96646643,1.71629715,0.338415474,1.49813759,99.7702942,43.9710426,3.478222,4.43203354,37,48.0304031
12/20/2019 07:21:00,15.3846149,21.53846,16.9230766,16.9230766,17.6923027,41,39,41,42,42,798.161865,798.161865,798.161865,798.161865,7.23537636,2.0211935,0.3303279,1.49803913,99.77023,43.97495,3.478531,4.43172455,37,48.0304031
12/20/2019 07:21:01,16.9230766,35.384613,9.230768,19.9999981,20.3846149,40,39,41,42,42,2394.48828,2394.48828,2394.48828,2394.48828,7.47155428,1.84289086,0.494465023,1.719923,99.77035,43.87744,3.47081757,4.439438,37,48.0304031
12/20/2019 07:21:02,7.69230747,12.3076916,13.8461533,10.76923,11.1538467,40,40,40,41,41,997.7024,997.7024,997.7024,997.7024,6.85185766,1.79519773,0.3271273,1.50448477,99.77024,43.8775864,3.470829,4.43942642,37,48.0304031
12/20/2019 07:21:03,16.9230766,23.0769215,18.4615364,15.3846149,18.4615364,40,39,40,41,42,1496.55383,1496.55383,1496.55383,1496.55383,6.937644,1.78356719,0.381388336,1.56572461,99.770256,43.876667,3.47075653,4.439499,37,48.0304031
12/20/2019 07:21:04,21.53846,19.9999981,10.76923,7.69230747,14.9999981,40,38,39,41,41,798.162354,798.162354,798.162354,798.162354,7.29547167,1.94954813,0.360415041,1.53673339,99.7702942,43.88718,3.47158813,4.4386673,37,48.0304031
12/20/2019 07:21:05,12.3076916,26.1538448,12.3076916,9.230768,14.9999981,41,40,40,42,42,1895.63586,1895.63586,1895.63586,1895.63586,8.004228,2.43795943,0.445861876,1.52380741,99.77031,43.9894676,3.479679,4.43057632,37,48.0304031
12/20/2019 07:21:06,56.92308,38.4615364,27.6923065,24.6153831,36.9230728,43,43,44,46,46,3591.73047,3392.1897,3591.73047,3491.96,19.92693,11.7984514,0.5274148,1.69274008,99.77029,44.1310043,3.49087524,4.41938,37,48.0304031
12/20/2019 07:21:07,56.92308,53.8461571,33.8461533,56.92308,50.3846169,45,43,45,46,46,3491.95972,3392.18945,3491.95972,3491.95972,26.854414,17.6140156,0.5135327,2.02716613,99.77028,43.96868,3.478035,4.43222046,37,48.0304031
12/20/2019 07:21:08,38.4615364,46.1538429,38.4615364,44.6153831,41.9230766,45,49,45,46,49,3591.72925,3491.959,3591.72925,3491.959,24.6764145,15.3619833,0.6106778,1.87091553,99.770256,44.0943527,3.487976,4.42227936,37,48.0304031
12/20/2019 07:21:09,66.15385,29.2307682,32.30769,27.6923065,38.8461456,48,44,45,48,48,3491.95923,3491.95923,3491.95923,3292.4187,24.9723644,15.7170382,0.69927603,1.8216207,99.77026,44.1531372,3.49262619,4.41762924,37,48.0304031
