,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
02/20/2020 00:09:28,41.53846,12.3076916,24.6153831,26.1538448,26.1538448,43,40,42,43,43,3492.00171,3292.45874,3591.77319,3492.00171,14.4863482,7.784214,0.00613885745,1.24083447,99.77148,34.9722672,2.76639557,5.14386,37,48.9257164
02/20/2020 00:19:29,39.9999962,15.3846149,16.9230766,26.1538448,24.6153831,41,39,47,44,47,3492.00146,3492.00146,3492.00146,3492.00146,18.9944782,11.2739382,0.0271251854,1.20996761,99.77148,34.2558365,2.70972443,5.200531,37,48.9263725
02/20/2020 00:29:29,3.076923,4.615384,10.76923,10.76923,7.30769062,40,37,39,39,40,798.1716,798.1716,798.1716,798.1716,4.17520571,0.650581837,0.005553821,1.02480066,99.77145,34.34839,2.71704483,5.1932106,37,48.9269753
02/20/2020 00:39:29,6.153846,4.615384,6.153846,12.3076916,7.30769062,40,37,38,40,40,798.172058,798.172058,798.172058,798.172058,4.25367832,0.6334292,0.00607909076,1.02604222,99.77151,35.4104843,2.80105972,5.10919571,37,48.9268951
02/20/2020 00:49:30,10.76923,4.615384,10.76923,15.3846149,10.3846188,39,37,37,38,39,798.1717,798.1717,798.1717,798.1717,4.589702,0.678055763,0.007251287,1.02786994,99.77146,34.5405121,2.73224258,5.178013,37,48.92722
02/20/2020 00:59:30,3.076923,9.230768,6.153846,3.076923,5.384612,41,36,39,38,40,798.1718,798.1718,798.1718,798.1718,4.066611,0.617599547,0.00481512165,1.02465785,99.77148,34.6506042,2.74095154,5.169304,37,48.9279823
02/20/2020 01:09:30,12.3076916,6.153846,6.153846,10.76923,8.846151,39,38,39,37,39,2793.60254,2793.60254,2793.60254,2793.60254,4.47663927,0.864685535,0.00518136565,1.04000854,99.77152,35.74343,2.82739639,5.082859,37,48.92763
02/20/2020 01:19:31,10.76923,4.615384,10.76923,7.69230747,8.461541,39,37,38,37,40,798.172,798.172,798.172,798.172,4.13932,0.5852765,0.00485411845,1.02617252,99.7715,34.98123,2.767105,5.14315033,37,48.9283028
02/20/2020 01:29:31,7.69230747,9.230768,13.8461533,9.230768,10.0000019,39,36,37,37,39,798.171753,798.171753,798.171753,798.171753,4.26163149,0.6506012,0.00556483027,1.03027987,99.77147,35.10237,2.77668762,5.133568,37,48.9282532
02/20/2020 01:39:31,4.615384,3.076923,3.076923,6.153846,4.23076725,38,37,39,37,39,798.1718,798.1718,798.1718,798.1718,4.13449,0.6612663,0.00612116931,1.02685618,99.77148,36.1005325,2.85564423,5.054611,37,48.9289169
02/20/2020 01:49:31,3.076923,9.230768,6.153846,9.230768,6.92307949,39,35,38,37,39,798.172058,798.172058,798.172058,798.172058,4.364215,0.5833184,0.00493063731,1.02611363,99.77151,35.3527069,2.79648972,5.11376572,37,48.9286652
02/20/2020 01:59:32,0,9.230768,9.230768,10.76923,7.30769062,38,37,38,37,39,1197.25842,1197.25842,1197.25842,1197.25842,4.320187,0.631623566,0.005055878,1.01942146,99.77154,35.4610748,2.80506134,5.105194,37,48.9294319
02/20/2020 02:09:32,9.230768,7.69230747,15.3846149,9.230768,10.3846073,39,36,38,38,39,798.172241,798.172241,798.172241,798.172241,4.312703,0.6054825,0.00773470663,1.03276467,99.77153,36.5549049,2.8915863,5.018669,37,48.9300957
