,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
12/24/2019 00:01:13,29.2307682,12.3076916,29.2307682,41.53846,28.0769176,40,38,41,44,45,3491.94971,3491.94971,3491.94971,3491.94971,21.1761246,12.8117228,0.0103321318,1.04462659,99.76999,29.9133911,2.3662262,5.544029,37,46.7637444
12/24/2019 00:06:13,10.76923,7.69230747,7.69230747,7.69230747,8.461541,40,36,39,39,39,997.699951,997.699951,997.699951,997.699951,4.58169937,0.647680461,0.00420493726,1.03099048,99.77,29.8875427,2.36418152,5.546074,37,46.76389
12/24/2019 00:11:13,42.4242439,19.6969681,19.6969681,22.7272758,26.1363621,45,39,41,42,45,2394.47974,2394.47974,2394.47974,2394.47974,13.4072943,6.908666,0.006221675,1.35075521,99.76999,29.8383636,2.36029053,5.549965,37,46.7641563
12/24/2019 00:16:13,3.076923,9.230768,4.615384,16.9230766,8.4615345,38,36,38,38,38,798.160034,798.160034,798.160034,798.160034,4.33367348,0.598402,0.003464945,1.02477264,99.7700043,29.8210983,2.35892487,5.55133057,37,46.7644653
12/24/2019 00:21:13,9.230768,3.076923,9.230768,4.615384,6.538457,39,38,39,40,40,798.159668,798.159668,798.159668,798.159668,4.4077754,0.597785,0.005542856,1.02512717,99.76996,29.9750748,2.37110519,5.53915,37,46.76493
12/24/2019 00:26:14,9.230768,9.230768,4.615384,7.69230747,7.69230747,39,36,39,38,39,2194.94043,2194.94043,2194.94043,2194.94043,4.18560457,0.6339108,0.004995689,1.01213861,99.77002,29.8202744,2.35886,5.55139542,37,46.7652359
12/24/2019 00:31:14,6.153846,9.230768,1.53846145,6.153846,5.769229,39,36,38,40,40,798.159851,798.159851,798.159851,798.159851,4.39753,0.624521255,0.00415304257,1.02038443,99.76998,29.8636246,2.36228943,5.547966,37,46.7647438
12/24/2019 00:36:14,7.69230747,12.3076916,1.53846145,10.76923,8.076924,39,36,38,37,39,798.1601,798.1601,798.1601,798.1601,4.58555269,0.698466837,0.006073102,1.02214515,99.77001,29.8061981,2.35774612,5.55250931,37,46.7650261
12/24/2019 00:41:14,10.76923,6.153846,7.69230747,6.153846,7.69230747,40,37,39,38,40,798.16,798.16,798.16,798.16,4.38180828,0.67418,0.005844098,1.02259672,99.77,29.8579865,2.361843,5.54841232,37,46.76539
12/24/2019 00:46:14,7.69230747,9.230768,7.69230747,7.69230747,8.076924,39,35,39,37,39,798.1595,798.1595,798.1595,798.1595,4.53811026,0.656616569,0.005171156,1.02154386,99.7699356,29.7314453,2.35183334,5.558422,37,46.7656364
12/24/2019 00:51:14,4.615384,7.69230747,3.076923,4.615384,5.000001,40,37,40,37,40,997.699646,997.699646,997.699646,997.699646,4.34409952,0.5932301,0.005095964,1.02021194,99.7699661,29.8209457,2.35891342,5.551342,37,46.76604
12/24/2019 00:56:14,9.230768,3.076923,4.615384,6.153846,5.769229,39,35,39,37,39,997.7,997.7,997.7,997.7,4.542585,0.6353629,0.00639607059,1.017812,99.7700043,29.7703629,2.3549118,5.55534363,37,46.76628
12/24/2019 01:01:15,13.8461533,6.153846,6.153846,9.230768,8.846151,40,36,39,38,40,997.699951,997.699951,997.699951,997.699951,4.63497925,0.6533094,0.006012972,1.02082229,99.77,29.77591,2.35535049,5.554905,37,46.7667122
12/24/2019 01:06:15,10.76923,7.69230747,4.615384,12.3076916,8.846151,39,35,39,39,39,798.160156,798.160156,798.160156,798.160156,4.442421,0.624368,0.005559441,1.0214709,99.77002,29.9247284,2.36712265,5.543133,37,46.7660866
12/24/2019 01:11:15,4.615384,13.8461533,3.076923,6.153846,6.923074,40,36,38,38,40,798.1592,798.1592,798.1592,798.1592,4.40681028,0.651623964,0.006534825,1.01715446,99.7699,29.81955,2.3588028,5.55145264,37,46.7665062
12/24/2019 01:16:15,13.8461533,15.3846149,15.3846149,10.76923,13.8461475,38,38,38,40,40,798.1598,798.1598,798.1598,798.1598,5.528985,1.12842107,0.0128710335,1.07621181,99.76997,29.830162,2.359642,5.5506134,37,46.7935753
12/24/2019 01:21:15,6.153846,4.615384,4.615384,6.153846,5.384612,39,36,39,38,39,798.1596,798.1596,798.1596,798.1596,4.40417051,0.536921859,0.00687510846,1.03771925,99.76995,29.8474731,2.36101151,5.549244,37,46.7939453
12/24/2019 01:26:15,36.9230728,12.3076916,24.6153831,33.8461533,26.9230728,40,39,46,44,46,3491.953,3292.4126,3491.953,3491.953,17.3139553,10.03745,0.008736023,1.01699364,99.77008,30.0226288,2.37486649,5.535389,37,46.79426
12/24/2019 01:31:15,7.69230747,1.53846145,9.230768,10.76923,7.30769062,39,36,38,39,39,798.16,798.16,798.16,798.16,4.27919865,0.591056168,0.00415304257,1.02784789,99.77,29.837204,2.360199,5.55005646,37,46.7945938
12/24/2019 01:36:16,18.4615364,32.30769,19.9999981,15.3846149,21.53846,39,40,40,41,41,3292.41064,3491.95068,3292.41064,3591.7207,11.4974174,5.28312969,0.0113674514,1.34531057,99.77002,29.8307877,2.35969162,5.550564,37,46.7948
12/24/2019 01:41:16,6.153846,4.615384,1.53846145,7.69230747,5.000001,39,36,40,38,40,1995.3999,1995.3999,1995.3999,1995.3999,4.45097351,0.6934595,0.00518136565,1.010306,99.77,29.8088,2.357952,5.55230331,37,46.7942924
12/24/2019 01:46:16,6.153846,6.153846,1.53846145,9.230768,5.769229,39,36,39,39,39,798.1603,798.1603,798.1603,798.1603,4.35756445,0.769817531,0.00613928,1.0176158,99.7700348,29.8502274,2.361229,5.54902649,37,46.79472
