,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
01/01/2020 00:01:48,12.3076916,10.76923,4.615384,6.153846,8.4615345,38,37,39,38,39,798.159851,798.159851,798.159851,798.159851,4.225827,0.668167651,0.00522099761,1.04623985,99.76998,50.4565926,3.99124527,3.91901016,37,49.0532265
01/01/2020 00:06:48,12.3076916,10.76923,21.53846,29.2307682,18.46153,39,39,41,40,41,798.159363,798.159363,798.159363,798.159363,13.604394,7.576459,0.01862866,1.10013318,99.76992,51.4800148,4.072201,3.83805466,37,49.0530472
01/01/2020 00:11:48,15.3846149,3.076923,4.615384,12.3076916,8.846151,38,37,39,38,39,798.1597,798.1597,798.1597,798.1597,4.282459,0.642790556,0.005241614,1.03506815,99.7699661,50.4767,3.992836,3.91741943,37,49.05674
01/01/2020 00:16:48,12.3076916,7.69230747,12.3076916,9.230768,10.3846188,38,38,40,38,41,798.1604,798.1604,798.1604,798.1604,4.46122742,0.737632,0.00549345324,1.03729677,99.77005,50.5371742,3.99761963,3.9126358,37,49.0571861
01/01/2020 00:21:48,10.76923,9.230768,1.53846145,9.230768,7.692313,39,37,39,40,40,798.1597,798.1597,798.1597,798.1597,4.1026907,0.5768457,0.004281866,1.032593,99.7699661,50.61578,4.00383759,3.90641785,37,49.05737
01/01/2020 00:26:49,7.69230747,12.3076916,6.153846,4.615384,7.69230747,39,37,41,39,41,798.1606,798.1606,798.1606,798.1606,4.144786,0.673760653,0.005427717,1.03711617,99.77007,50.5850143,4.001404,3.90885162,37,49.06126
01/01/2020 00:31:49,13.8461533,9.230768,12.3076916,3.076923,9.615385,38,37,39,38,39,1297.01,1297.01,1297.01,1297.01,4.10481548,0.647476852,0.00505089667,1.0403043,99.7700043,50.59297,4.002033,3.9082222,37,49.0606651
01/01/2020 00:36:49,12.3076916,7.69230747,10.76923,6.153846,9.230768,39,36,40,37,40,798.1597,798.1597,798.1597,798.1597,4.58616257,0.8310298,0.00481512165,1.05180311,99.7699661,50.7032623,4.01075745,3.899498,37,49.0610847
01/01/2020 00:41:49,6.153846,4.615384,1.53846145,13.8461533,6.53846264,38,36,39,37,40,997.700134,997.700134,997.700134,997.700134,4.475535,0.7065589,0.00493549975,1.03735781,99.77001,50.652,4.00670242,3.903553,37,49.0646439
01/01/2020 00:46:49,10.76923,6.153846,9.230768,4.615384,7.69230747,39,37,39,39,39,798.1598,798.1598,798.1598,798.1598,4.202363,0.68047,0.00492094038,1.04509962,99.76997,50.6084061,4.003254,3.9070015,37,49.06507
01/01/2020 00:51:49,7.69230747,9.230768,7.69230747,3.076923,6.92307949,39,37,40,37,41,997.7007,997.7007,997.7007,997.7007,4.142675,0.6424005,0.005186485,1.031025,99.7700653,50.6941948,4.01004028,3.90021515,37,49.06531
01/01/2020 00:56:50,18.4615364,9.230768,10.76923,6.153846,11.1538467,39,37,38,39,39,798.16,798.16,798.16,798.16,4.4975,0.7150367,0.00504096365,1.04792035,99.77,50.64626,4.00624847,3.904007,37,49.0686569
