,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
02/15/2020 00:06:00,7.69230747,4.615384,10.76923,7.69230747,7.69230747,38,37,38,38,40,798.171448,798.171448,798.171448,997.714355,4.5858283,0.6904732,0.005995252,1.02890515,99.77143,29.7260437,2.351406,5.55884933,37,48.2505531
02/15/2020 00:16:01,4.615384,1.53846145,1.53846145,12.3076916,5.000001,38,36,38,37,39,798.1713,798.1713,798.1713,798.1713,4.275457,0.5102775,0.00378072239,1.02799642,99.7714157,29.7362671,2.35221481,5.55804062,37,48.2511253
02/15/2020 00:26:01,7.69230747,4.615384,4.615384,13.8461533,7.69230747,39,36,39,37,39,798.1719,798.1719,798.1719,798.1719,4.42023039,0.6167442,0.00522613665,1.02125919,99.7714844,29.7273026,2.35150528,5.55875,37,48.25099
02/15/2020 00:36:01,10.76923,3.076923,6.153846,16.9230766,9.230768,39,36,38,37,39,997.714966,997.714966,997.714966,997.714966,4.67218542,0.7035561,0.005921884,1.02932012,99.7715,29.6986084,2.34923553,5.56102,37,48.25161
02/15/2020 00:46:01,16.9230766,3.076923,7.69230747,9.230768,9.230768,39,37,38,38,39,798.1715,798.1715,798.1715,798.1715,5.78875732,1.47725463,0.0120141078,1.07586336,99.77144,29.5367661,2.33643341,5.573822,37,48.2521324
02/15/2020 00:56:02,27.6923065,19.9999981,26.1538448,29.2307682,25.769228,45,41,44,43,45,3492.00171,3591.77319,3591.77319,3691.54468,15.5492458,8.597063,0.00851876,1.15370846,99.77148,29.7869034,2.35622025,5.554035,37,48.2520752
02/15/2020 01:06:02,39.9999962,15.3846149,38.4615364,16.9230766,27.6923065,43,39,41,42,42,3292.45874,3292.45874,3591.77319,3392.23022,16.7960815,9.576788,0.0114029432,1.30343413,99.77148,29.5970917,2.3412056,5.56905,37,48.25281
02/15/2020 01:16:02,10.76923,3.076923,7.69230747,15.3846149,9.230768,39,36,39,37,39,798.171753,798.171753,798.171753,798.171753,4.693058,0.6872984,0.00613928,1.032663,99.77147,29.7395477,2.35247421,5.557781,37,48.25333
02/15/2020 01:26:03,7.69230747,4.615384,3.076923,9.230768,6.153846,39,37,38,37,40,798.1721,798.1721,798.1721,798.1721,4.441223,0.6917322,0.004916107,1.025308,99.7715149,30.6368179,2.42345047,5.486805,37,48.25324
