,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
02/17/2020 00:07:24,16.9230766,13.8461533,23.0769215,16.9230766,17.6923027,44,40,41,42,44,3492.004,3492.004,3492.004,3292.46069,6.62939072,2.55421448,0.00440683635,1.077562,99.77154,27.9904861,2.214119,5.69613647,37,48.59458
02/17/2020 00:17:25,6.153846,3.076923,6.153846,4.615384,5.000001,40,37,38,38,40,1297.02844,1297.02844,1297.02844,1297.02844,4.272997,0.611216843,0.00600114744,1.03891861,99.7714157,27.7096252,2.19190216,5.71835327,37,48.59515
02/17/2020 00:27:25,9.230768,13.8461533,9.230768,9.230768,10.3846073,40,36,38,38,40,997.7148,997.7148,997.7148,997.7148,4.3949995,0.6583258,0.006061158,1.02367556,99.77148,27.6387329,2.18629456,5.723961,37,48.5958862
02/17/2020 00:37:25,4.615384,10.76923,10.76923,6.153846,8.076924,39,37,39,37,39,798.1719,798.1719,798.1719,798.1719,4.6808815,0.656105459,0.00548260752,1.027778,99.7714844,27.6006851,2.18328476,5.72697067,37,48.5957947
02/17/2020 00:47:26,3.076923,6.153846,6.153846,13.8461533,7.30769634,41,37,38,38,40,1895.65967,1895.65967,1895.65967,1895.65967,4.39379835,0.6585281,0.005898524,1.0226115,99.77156,27.6217575,2.18495178,5.72530365,37,48.59629
02/17/2020 00:57:26,7.69230747,7.69230747,12.3076916,10.76923,9.615385,39,36,38,36,39,798.1719,798.1719,798.1719,798.1719,4.7181983,0.696260452,0.00566461543,1.02779269,99.7714844,27.6194382,2.18476868,5.72548676,37,48.5969353
02/17/2020 01:07:26,13.8461533,21.53846,6.153846,7.69230747,12.3076916,40,37,38,37,40,798.1719,798.1719,798.1719,798.1719,6.361614,1.882434,0.00610316638,1.031979,99.7714844,28.5506668,2.25843048,5.651825,37,48.5967522
02/17/2020 01:17:26,7.69230747,4.615384,4.615384,10.76923,6.923074,39,36,38,37,39,798.171143,798.171143,798.171143,798.171143,4.566164,0.7131952,0.005635537,1.02836561,99.77139,27.7134857,2.19220734,5.718048,37,48.5964432
02/17/2020 01:27:27,4.615384,9.230768,6.153846,3.076923,5.769229,38,36,37,37,39,798.1722,798.1722,798.1722,798.1722,4.76329,0.708975434,0.005401032,1.03957856,99.77152,27.6847382,2.18993378,5.72032166,37,48.5970535
02/17/2020 01:37:27,12.3076916,26.1538448,12.3076916,32.30769,20.7692318,41,43,40,38,43,3492.00366,3492.00366,3292.46069,3492.00366,11.76501,5.79795027,0.0285555646,1.153282,99.77154,27.8127289,2.200058,5.71019745,37,48.5977669
02/17/2020 01:47:27,38.4615364,26.1538448,32.30769,39.9999962,34.23077,41,39,39,39,41,2394.51465,2394.51465,2394.51465,2394.51465,18.8718281,11.35915,0.00713676726,1.31082726,99.77145,27.8735428,2.20486832,5.705387,37,48.59752
02/17/2020 01:57:27,70.7692261,16.9230766,7.69230747,10.76923,26.5384617,46,45,41,43,43,3591.77344,3691.545,3492.002,3492.002,17.3048286,9.993496,0.00918025,1.251234,99.7714844,27.674324,2.1891098,5.72114563,37,48.5983276
02/17/2020 02:07:27,7.69230747,13.8461533,7.69230747,4.615384,8.4615345,41,37,39,39,40,798.1713,798.1713,798.1713,798.1713,6.07373,1.84593821,0.00725425547,1.04203475,99.7714157,28.7807465,2.2766304,5.633625,36,48.59903
02/17/2020 02:17:27,9.230768,6.153846,12.3076916,7.69230747,8.846158,40,37,39,37,39,798.1721,798.1721,798.1721,798.1721,4.403221,0.6394822,0.00564107765,1.03339744,99.7715149,27.8278732,2.2012558,5.70899963,37,48.5987358
02/17/2020 02:27:27,3.076923,6.153846,12.3076916,4.615384,6.538457,38,37,39,37,39,1696.11646,1696.11646,1696.11646,1696.11646,4.11846,0.6380857,0.005433086,1.03270888,99.77156,27.8449936,2.20261,5.70764542,37,48.59949
02/17/2020 02:37:28,9.230768,3.076923,1.53846145,7.69230747,5.384618,39,38,39,39,40,2793.60376,2793.60376,2793.60376,2793.60376,4.33705139,0.7020754,0.00235433714,1.02027309,99.77156,27.779068,2.19739532,5.71286,37,48.6001167
02/17/2020 02:47:28,10.76923,9.230768,4.615384,7.69230747,8.076924,40,37,40,38,40,1297.02991,1297.02991,1297.02991,1297.02991,4.24127865,0.600788,0.00554833328,1.02270257,99.77153,27.7653275,2.19630814,5.7139473,37,48.599865
02/17/2020 02:57:28,4.615384,3.076923,4.615384,12.3076916,6.153846,39,36,38,37,39,798.1721,798.1721,798.1721,798.1721,4.440671,0.6506831,0.00548260752,1.03054953,99.7715149,27.7205734,2.192768,5.71748734,37,48.6005325
02/17/2020 03:07:29,7.69230747,6.153846,13.8461533,12.3076916,10.0000019,39,36,39,37,39,798.1721,798.1721,798.1721,798.1721,4.43534946,0.689742267,0.00500556128,1.03892541,99.7715149,28.8021088,2.27832031,5.631935,37,48.639328
