,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
02/08/2020 00:03:03,16.9230766,56.92308,23.0769215,18.4615364,28.8461514,41,41,43,42,43,3491.97168,3491.97168,3591.74219,3491.97168,19.5075016,11.6156378,0.0272656251,1.122465,99.77062,34.7974548,2.75256729,5.157688,37,49.01064
02/08/2020 00:13:04,35.384613,19.9999981,19.9999981,19.9999981,23.8461552,43,43,41,43,43,3591.74243,3491.972,3491.972,3491.972,13.1907244,7.00527954,0.007162493,1.08887959,99.77063,34.8058929,2.75323486,5.15702057,37,49.0104332
02/08/2020 00:23:04,10.76923,4.615384,6.153846,7.69230747,7.30769062,38,38,39,39,39,798.164551,798.164551,798.164551,798.164551,4.75294638,1.13335919,0.0139036635,1.03916347,99.77057,34.73539,2.74765778,5.16259766,37,49.01121
02/08/2020 00:33:04,9.230768,6.153846,4.615384,4.615384,6.153846,40,37,39,41,41,798.1647,798.1647,798.1647,798.1647,3.96513414,0.5787486,0.003247005,1.04132652,99.7705841,41.99002,3.321518,4.58873749,37,49.01226
02/08/2020 00:43:05,9.230768,6.153846,6.153846,9.230768,7.69230127,38,37,39,39,39,798.1646,798.1646,798.1646,798.1646,4.29088974,0.712811649,0.004414803,1.04093885,99.77058,34.8821335,2.759266,5.15098953,37,49.01141
02/08/2020 00:53:05,7.69230747,9.230768,4.615384,6.153846,6.923074,39,36,41,39,41,1197.24756,1197.24756,1197.24756,1197.24756,4.04765129,0.572578132,0.007042115,1.03856158,99.77063,34.7511139,2.74890137,5.161354,37,49.01205
02/08/2020 01:03:05,3.076923,7.69230747,3.076923,6.153846,5.000001,38,36,40,40,42,798.164856,798.164856,798.164856,798.164856,3.8606596,0.5853738,0.00265093124,1.037719,99.77061,34.84259,2.75613785,5.15411758,37,49.01279
02/08/2020 01:13:06,9.230768,12.3076916,4.615384,10.76923,9.230768,38,37,39,39,39,798.1647,798.1647,798.1647,798.1647,4.15731573,0.62722975,0.005838335,1.02519953,99.7705841,34.716095,2.746132,5.16412354,37,49.0133476
02/08/2020 01:23:06,7.69230747,12.3076916,3.076923,10.76923,8.4615345,39,37,39,38,40,798.164856,798.164856,798.164856,798.164856,3.79340363,0.611218631,0.006253491,1.03904152,99.77061,34.62327,2.7387886,5.171467,37,49.0127563
02/08/2020 01:33:06,18.4615364,26.1538448,15.3846149,12.3076916,18.07692,39,39,42,43,43,3292.43042,3292.43042,1496.55933,1496.55933,10.2871189,4.60002851,0.00367515464,1.19683516,99.77062,40.13409,3.17470932,4.735546,37,49.01427
02/08/2020 01:43:07,1.53846145,7.69230747,12.3076916,7.69230747,7.30769062,39,35,39,37,39,798.164551,798.164551,798.164551,798.164551,4.086837,0.5974489,0.00595284253,1.02924037,99.77057,35.59523,2.81567383,5.0945816,37,49.0145264
02/08/2020 01:53:07,6.153846,10.76923,10.76923,3.076923,7.69230127,39,36,39,39,39,798.165039,798.165039,798.165039,798.165039,4.30541325,0.6495384,0.00692857,1.03657436,99.77063,34.8504028,2.75675583,5.1534996,37,49.0141373
02/08/2020 02:03:07,3.076923,10.76923,4.615384,3.076923,5.384612,39,36,38,37,38,798.1643,798.1643,798.1643,798.1643,3.98183775,0.634549856,0.00347042829,1.05273652,99.77054,34.89125,2.75998688,5.15026855,37,49.0148621
02/08/2020 02:13:07,4.615384,3.076923,13.8461533,9.230768,7.692313,38,36,39,39,39,798.1646,798.1646,798.1646,798.1646,3.963514,0.5719917,0.007869241,1.0363369,99.77058,34.720192,2.74645615,5.16379929,37,49.0155334
02/08/2020 02:23:08,10.76923,4.615384,6.153846,6.153846,6.923074,39,36,40,38,40,798.1647,798.1647,798.1647,798.1647,3.932837,0.5976042,0.005542856,1.03500783,99.7705841,34.8187637,2.75425339,5.156002,37,49.01614
02/08/2020 02:33:08,9.230768,6.153846,1.53846145,3.076923,4.999995,38,37,39,38,39,1197.24719,1197.24719,1197.24719,1197.24719,4.16839075,0.6968083,0.006380036,1.04006624,99.7706,34.94565,2.76428986,5.14596558,37,49.01606
02/08/2020 02:43:08,33.8461533,35.384613,33.8461533,39.9999962,35.76923,42,42,44,43,44,3591.73975,3292.428,3292.428,3292.428,21.9654942,13.7838783,0.005241614,1.44770968,99.770546,34.99527,2.76821518,5.14204025,37,49.0165939
02/08/2020 02:53:08,41.53846,10.76923,36.9230728,9.230768,24.6153831,41,38,45,43,45,3591.74146,3591.74146,3491.971,3292.42969,15.5977173,8.616792,0.00722981244,1.34607053,99.77059,34.8154831,2.753994,5.15626144,37,49.0170174
02/08/2020 03:03:09,10.76923,7.69230747,3.076923,12.3076916,8.4615345,40,38,40,39,40,997.7058,997.7058,997.7058,997.7058,4.41131353,0.6927756,0.006981926,1.0477103,99.77058,35.5074158,2.80872726,5.101528,37,49.0550537
02/08/2020 03:13:09,7.69230747,7.69230747,7.69230747,6.153846,7.30769062,40,37,40,37,40,798.164551,798.164551,798.164551,798.164551,3.86937141,0.558192968,0.00457436545,1.0426544,99.77057,35.04557,2.772194,5.13806152,37,49.05582
02/08/2020 03:23:09,6.153846,7.69230747,4.615384,9.230768,6.92307949,39,36,39,40,40,798.164734,798.164734,798.164734,798.164734,4.27438354,0.702767,0.008426462,1.04728889,99.77059,34.9013748,2.760788,5.14946747,37,49.05644
02/08/2020 03:33:10,13.8461533,6.153846,1.53846145,6.153846,6.92307949,39,37,38,39,39,997.701355,997.701355,997.701355,997.701355,4.2327714,0.684155941,0.00402869144,1.0453552,99.770134,35.0438766,2.77206039,5.138195,37,49.0557251
02/08/2020 03:43:10,4.615384,7.69230747,10.76923,9.230768,8.076918,40,38,39,39,40,798.1646,798.1646,798.1646,798.1646,4.51416826,0.7111096,0.00507590128,1.04188919,99.77058,34.8805923,2.75914383,5.1511116,37,49.05635
02/08/2020 03:53:10,3.076923,6.153846,7.69230747,6.153846,5.769229,39,37,40,40,40,798.1645,798.1645,798.1645,798.1645,4.162898,0.6780498,0.005205642,1.04094887,99.77056,34.837532,2.7557373,5.154518,37,49.0570259
02/08/2020 04:03:10,6.153846,9.230768,7.69230747,7.69230747,7.69230747,39,37,39,39,39,798.1648,798.1648,798.1648,798.1648,3.8825202,0.6020381,0.003988208,1.04225159,99.7706,34.9550552,2.76503372,5.14522171,37,49.0577126
02/08/2020 04:13:11,7.69230747,9.230768,6.153846,9.230768,8.076918,40,37,39,40,40,1297.01807,1297.01807,1297.01807,1297.01807,4.270473,0.6635916,0.007516215,1.04295,99.7706146,34.96402,2.76574326,5.144512,37,49.057476
