,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
01/06/2020 00:00:18,9.230768,7.69230747,12.3076916,3.076923,8.076918,39,37,40,37,39,798.1601,798.1601,798.1601,798.1601,4.43966055,0.6925583,0.00531761,0.9896194,99.77001,64.67613,5.116047,2.79420853,41,50.9823761
01/06/2020 00:05:18,13.8461533,10.76923,13.8461533,9.230768,11.9230747,41,38,40,40,41,798.1597,997.699646,997.699646,997.699646,4.53861856,0.710768342,0.009115511,1.03427839,99.7699661,64.68399,5.1166687,2.79358673,41,50.98024
01/06/2020 00:10:18,9.230768,7.69230747,9.230768,9.230768,8.846151,39,37,39,39,40,798.159668,798.159668,798.159668,1197.2395,4.672647,0.7387475,0.00516606634,1.00449955,99.76996,65.04538,5.145256,2.76499939,41,50.9806862
01/06/2020 00:15:18,12.3076916,3.076923,9.230768,3.076923,6.92307949,41,38,39,39,40,2594.022,2594.022,2594.022,2594.022,4.564625,0.763500035,0.008278552,1.01862454,99.77007,64.78406,5.124584,2.78567123,41,50.98103
01/06/2020 00:20:18,16.9230766,3.076923,7.69230747,15.3846149,10.7692356,39,37,41,38,42,997.6998,997.6998,997.6998,997.6998,4.633055,0.7753126,0.009680885,1.02322745,99.76998,65.07794,5.147831,2.76242447,40,50.98128
01/06/2020 00:25:19,16.9230766,9.230768,6.153846,7.69230747,10.0000019,39,36,40,40,40,798.159851,798.159851,798.159851,798.159851,4.54466,0.7168961,0.009157762,1.032357,99.76998,65.04336,5.145096,2.76515961,40,50.98159
01/06/2020 00:30:19,27.6923065,18.4615364,35.384613,43.07692,31.1538467,42,38,41,42,44,1696.09,1696.09,1696.09,1696.09,18.1097927,10.4392433,0.0139638521,1.53915358,99.77,65.3354,5.16819763,2.7420578,40,50.9810867
01/06/2020 00:35:19,7.69230747,7.69230747,10.76923,1.53846145,6.92307949,40,38,40,41,40,1895.63062,1895.63062,1895.63062,1895.63062,4.17928457,0.634994149,0.00523644453,1.01821768,99.77003,65.2812042,5.16391,2.74634552,40,50.9814034
01/06/2020 00:40:19,7.69230747,7.69230747,12.3076916,13.8461533,10.3846188,41,38,39,39,41,1496.55042,1496.55042,1496.55042,1496.55042,4.657015,0.7951468,0.00903508,1.0392735,99.77003,65.466,5.178528,2.7317276,41,50.9817238
