Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
12/28/2019 13:04:23,26.1538448,21.53846,61.53846,50.7692337,39.9999962,44,42,45,43,45,3491.94971,3491.94971,3491.94971,3491.94971,23.2282066,14.9599209,0.00457436545,1.43574882,99.77,54.2035065,4.287636,3.62261963,37,47.1746025
12/28/2019 13:09:23,4.615384,6.153846,3.076923,6.153846,5.000001,38,36,38,37,38,798.1597,798.1597,798.1597,798.1597,4.04825354,0.6209986,0.005401032,1.05536163,99.7699661,53.23501,4.211025,3.69923019,37,47.174942
12/28/2019 13:14:24,16.9230766,15.3846149,23.0769215,43.07692,24.6153831,41,38,44,42,44,3491.95,3491.95,3491.95,3292.41,14.2049837,7.5558176,0.008883972,1.34525228,99.77,53.39343,4.22355652,3.686699,37,47.1752548
12/28/2019 13:19:24,9.230768,3.076923,6.153846,7.69230747,6.53846264,38,37,39,38,39,798.1599,798.1599,798.1599,798.1599,4.51537848,0.8860447,0.005910181,1.03205025,99.76999,53.52566,4.23401642,3.676239,37,47.1756744
12/28/2019 13:24:24,12.3076916,9.230768,4.615384,7.69230747,8.461541,40,38,39,38,39,798.1603,798.1603,798.1603,798.1603,4.5135746,0.783961952,0.00523644453,1.044099,99.7700348,53.62616,4.24196625,3.66828918,37,47.1751823
12/28/2019 13:29:24,10.76923,12.3076916,3.076923,3.076923,7.30769634,39,36,38,38,38,798.1597,798.1597,798.1597,798.1597,4.13558769,0.5660777,0.002768695,1.03826058,99.7699661,53.5723419,4.237709,3.67254639,37,47.1754341
12/28/2019 13:34:24,10.76923,9.230768,6.153846,3.076923,7.30769634,38,36,38,38,40,798.16,798.16,798.16,798.16,4.28304,0.7134391,0.008117512,1.02893972,99.77,53.7666855,4.25308228,3.65717316,37,47.1757927
12/28/2019 13:39:24,12.3076916,6.153846,6.153846,6.153846,7.69230747,38,37,38,37,39,798.159668,798.159668,798.159668,798.159668,4.10733461,0.662302136,0.00524679339,1.03753829,99.76996,53.6879845,4.24685669,3.66339874,37,47.1760635
12/28/2019 13:44:25,4.615384,3.076923,7.69230747,9.230768,6.153846,39,37,38,37,39,798.1598,798.1598,798.1598,798.1598,4.536386,0.824108064,0.00607909076,1.03591323,99.76997,53.775032,4.253742,3.65651321,37,47.17654
12/28/2019 13:49:25,9.230768,7.69230747,13.8461533,9.230768,10.0000019,39,36,39,38,40,798.1599,798.1599,798.1599,798.1599,4.483837,0.7324403,0.00482463744,1.03198993,99.76999,53.9262161,4.26570129,3.64455414,37,47.17673
12/28/2019 13:54:25,12.3076916,23.0769215,7.69230747,10.76923,13.4615364,38,38,38,38,39,1197.23975,1197.23975,1197.23975,1197.23975,4.48409557,0.7674941,0.006986991,1.04404747,99.76998,54.03115,4.274002,3.63625336,37,47.1763039
12/28/2019 13:59:25,3.076923,16.9230766,7.69230747,7.69230747,8.846158,39,36,37,36,39,798.159668,798.159668,798.159668,798.159668,4.35361242,0.71920687,0.003927781,1.03077054,99.76996,54.0073738,4.27212143,3.638134,37,47.1765442
12/28/2019 14:04:25,6.153846,6.153846,1.53846145,12.3076916,6.53846264,38,37,38,37,39,1496.54993,1496.54993,1496.54993,1496.54993,4.211606,0.628072441,0.00529663358,1.04686761,99.77,54.9647331,4.347851,3.56240463,37,47.1769524
