,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
02/21/2020 00:00:09,3.076923,6.153846,9.230768,10.76923,7.30769062,39,37,38,36,40,798.171,798.171,798.171,798.171,4.016399,0.5105556,0.004616344,1.02542782,99.77138,53.3510857,4.220207,3.69004822,37,49.08324
02/21/2020 00:10:09,7.69230747,6.153846,9.230768,6.153846,7.30769062,38,37,39,39,39,1696.116,1696.116,1696.116,1696.116,4.55266142,0.66184783,0.00583258271,1.03068352,99.77153,53.6683578,4.245304,3.66495132,37,49.08158
02/21/2020 00:20:10,12.3076916,4.615384,6.153846,7.69230747,7.69230747,39,36,38,38,39,798.1719,798.1719,798.1719,798.1719,4.236394,0.638299644,0.005186486,1.01371682,99.7714844,53.7133026,4.24885941,3.661396,37,49.08223
02/21/2020 00:30:10,19.9999981,7.69230747,12.3076916,12.3076916,13.0769253,39,36,39,37,39,798.172058,798.172058,1895.65857,1895.65857,5.33440828,1.26543,0.0248937048,1.06700194,99.77151,53.817997,4.257141,3.65311432,37,49.081707
02/21/2020 00:40:10,50.7692337,18.4615364,35.384613,44.6153831,37.3076935,45,43,45,44,46,3492.0022,3492.0022,3492.0022,3492.0022,21.544714,13.515295,0.0120394491,1.31069076,99.77149,54.2156143,4.28859329,3.62166214,37,49.08242
02/21/2020 00:50:11,15.8730145,3.174603,53.96825,19.0476189,23.0158749,43,42,43,43,43,3292.45947,3492.00244,3292.45947,3292.45947,17.9878139,10.5587063,0.0125095965,1.26346922,99.7715,54.100544,4.27949142,3.630764,37,49.0829849
02/21/2020 01:00:11,7.69230747,0,4.615384,6.153846,4.615384,40,39,40,41,41,1696.1156,1696.1156,1696.1156,1696.1156,4.2541,0.6440827,0.00553739,1.02869058,99.77151,54.2589645,4.29202271,3.61823273,37,49.08301
02/21/2020 01:10:11,9.230768,3.076923,4.615384,9.230768,6.53846264,39,38,40,41,41,1297.02942,1297.02942,1297.02942,1297.02942,4.43349743,0.603850961,0.00465290947,1.0323416,99.77149,54.5556946,4.31549454,3.594761,37,49.0834045
02/21/2020 01:20:12,9.230768,7.69230747,16.9230766,7.69230747,10.384613,39,37,40,39,39,1297.03015,1297.03015,1297.03015,1297.03015,4.411891,0.640194833,0.004797514,1.03577721,99.7715454,54.57537,4.317051,3.5932045,37,49.084053
