,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
03/02/2020 00:07:08,12.3076916,0,1.53846145,4.615384,4.615384,41,38,39,40,40,798.1721,798.1721,798.1721,798.1721,4.44333553,0.670803964,0.00659311377,1.03499794,99.7715149,56.8414955,4.49630737,3.413948,37,52.2707253
03/02/2020 00:17:08,19.9999981,6.153846,7.69230747,9.230768,10.7692356,39,37,39,40,40,798.171631,798.171631,798.171631,798.171631,4.40390062,0.6462141,0.00655413931,1.0403043,99.7714539,57.0224838,4.510624,3.3996315,37,52.2712669
03/02/2020 00:27:08,10.76923,9.230768,3.076923,7.69230747,7.69230747,41,37,39,39,40,798.172,798.172,798.172,798.172,4.39109,0.6999381,0.005898524,1.04133022,99.7715,57.1150742,4.517948,3.39230728,37,52.2705574
03/02/2020 00:37:09,7.69230747,9.230768,6.153846,6.153846,7.30769062,39,37,40,40,40,997.7148,997.7148,997.7148,997.7148,4.265921,0.60737896,0.007074397,1.03579962,99.77148,57.21065,4.525509,3.38474655,37,52.2710381
03/02/2020 00:47:09,7.69230747,15.3846149,3.076923,3.076923,7.30769634,40,37,38,38,40,798.171936,798.171936,798.171936,798.171936,4.42681026,0.6923336,0.00697504776,1.04048467,99.77149,57.3880272,4.53953934,3.370716,37,52.2716866
03/02/2020 00:57:09,3.076923,9.230768,6.153846,9.230768,6.92307949,39,37,38,39,41,798.230835,798.230835,798.230835,798.230835,4.49299,0.7092674,0.00686154841,1.0319407,99.7788544,57.5209351,4.55005264,3.36020279,37,52.27299
03/02/2020 01:07:09,7.69230747,6.153846,7.69230747,6.153846,6.92307949,39,37,39,41,41,997.7142,997.7142,997.7142,997.7142,4.16018534,0.5324653,0.00666782958,1.03867972,99.77142,57.6684,4.561718,3.34853745,37,52.27282
03/02/2020 01:17:09,3.076923,7.69230747,7.69230747,9.230768,6.92307949,39,37,39,40,40,798.1718,798.1718,798.1718,798.1718,4.32654,0.64403677,0.00634873,1.03166866,99.77148,57.86265,4.57708359,3.33317184,37,52.27306
03/02/2020 01:27:10,1.53846145,7.69230747,4.615384,3.076923,4.23077345,39,37,38,37,39,798.1719,798.1719,798.1719,798.1719,4.622606,0.732319653,0.005849873,1.0190841,99.7714844,57.94705,4.58375931,3.32649612,37,52.2738075
03/02/2020 01:37:10,4.615384,7.69230747,3.076923,7.69230747,5.76923466,39,37,38,39,40,798.171936,798.171936,798.171936,798.171936,4.541703,0.718830764,0.00545567973,1.03633928,99.77149,57.99204,4.58731842,3.322937,37,52.2735023
03/02/2020 01:47:10,4.615384,10.76923,9.230768,4.615384,7.30769062,39,38,39,38,39,1297.029,1297.029,1297.029,1297.029,4.44328547,0.5943823,0.007035177,1.035494,99.77146,58.19251,4.603176,3.30707932,37,52.2741432
03/02/2020 01:57:11,7.69230747,4.615384,4.615384,13.8461533,7.69230747,39,37,39,39,40,997.7157,997.7157,997.7157,997.7157,4.557231,0.6848976,0.00581539469,1.03867745,99.7715759,58.31066,4.612522,3.29773331,37,52.27488
03/02/2020 02:07:11,12.3076916,1.53846145,4.615384,4.615384,5.769229,39,36,39,39,40,798.172058,798.172058,798.172058,798.172058,4.52365,0.714292049,0.00634873,1.03172851,99.77151,58.46382,4.6246376,3.28561783,37,52.27542
03/02/2020 02:17:11,4.615384,7.69230747,3.076923,4.615384,5.000001,39,36,39,39,39,798.1719,798.1719,798.1719,798.1719,4.44525,0.7358744,0.00885652,1.02151227,99.7714844,58.6624069,4.64034653,3.269909,37,52.27516
03/02/2020 02:27:11,4.615384,4.615384,10.76923,12.3076916,8.076924,40,36,38,39,40,798.172058,798.172058,798.172058,798.172058,4.383978,0.6122931,0.005989368,1.04017353,99.77151,58.781765,4.649788,3.26046753,37,52.2755127
03/02/2020 02:37:12,75.38461,32.30769,43.07692,27.6923065,44.615387,45,47,44,42,46,3492.0022,3492.0022,3492.0022,3492.0022,23.1445255,14.7387094,0.010725718,1.69950163,99.77149,59.042614,4.6704216,3.23983383,37,52.2761154
