,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
01/03/2020 00:03:12,13.8461533,10.76923,6.153846,7.69230747,9.615385,39,37,38,38,39,798.160034,798.160034,798.160034,798.160034,4.53821325,0.693760753,0.005060869,1.03567064,99.7700043,63.81696,5.04808426,2.86217117,37,49.89792
01/03/2020 00:08:12,6.153846,4.615384,6.153846,3.076923,4.999995,39,37,38,38,40,798.159851,798.159851,798.159851,798.159851,4.47471428,0.75893116,0.00558656,1.03069031,99.76998,63.9732971,5.06045151,2.849804,37,49.901638
01/03/2020 00:13:12,10.76923,13.8461533,7.69230747,10.76923,10.76923,39,37,39,37,39,798.159851,798.159851,798.159851,798.159851,4.582195,0.711473763,0.00614534039,1.04826248,99.76998,63.9123421,5.05562973,2.8546257,37,49.9019356
01/03/2020 00:18:12,15.3846149,6.153846,7.69230747,4.615384,8.4615345,39,37,38,39,39,1197.24011,1197.24011,1197.24011,1197.24011,4.66831827,0.8213292,0.00555932056,1.03935122,99.77001,63.96525,5.05981445,2.850441,37,49.9023132
01/03/2020 00:23:13,12.3076916,7.69230747,4.615384,1.53846145,6.53846264,39,36,39,40,40,798.1593,798.1593,798.1593,798.1593,4.50340271,0.7492931,0.004995689,1.03320467,99.76991,63.8325844,5.04932,2.86093521,37,49.9059639
01/03/2020 00:28:13,10.76923,4.615384,9.230768,4.615384,7.30769062,39,36,38,39,40,798.1597,798.1597,798.1597,798.1597,4.523703,0.797719836,0.006641682,1.03843594,99.7699661,63.9443169,5.058159,2.85209656,37,49.9054871
01/03/2020 00:33:13,19.9999981,12.3076916,9.230768,4.615384,11.5384636,39,38,38,36,39,798.159546,798.159546,798.159546,798.159546,4.47321272,0.700903058,0.00420493772,1.04847121,99.76994,63.8945961,5.054226,2.85602951,37,49.9058151
01/03/2020 00:38:13,9.230768,16.9230766,6.153846,6.153846,9.615385,39,37,39,39,39,1197.24036,1197.24036,1197.24036,1197.24036,3.95666623,0.611157656,0.00366430287,1.02666557,99.77003,63.9816933,5.06111526,2.84914017,37,49.9093857
01/03/2020 00:43:13,6.153846,10.76923,1.53846145,4.615384,5.769229,39,36,39,36,40,798.1601,798.1601,798.1601,798.1601,4.333609,0.729133,0.006073102,1.03032279,99.77001,69.54065,5.500843,2.40941238,37,49.91044
01/03/2020 00:48:13,9.230768,9.230768,4.615384,9.230768,8.076918,38,37,39,38,39,1496.55078,1496.55078,1496.55078,1496.55078,4.52662563,0.7628658,0.00547180464,1.04120624,99.77006,64.7256546,5.1199646,2.79029083,37,49.9112854
01/03/2020 00:53:13,7.69230747,10.76923,9.230768,4.615384,8.076924,37,35,40,39,40,798.1597,798.1597,798.1597,798.1597,4.43448639,0.7586826,0.00547720073,1.03133881,99.7699661,63.945282,5.058235,2.85202026,37,49.9140129
01/03/2020 00:58:14,7.69230747,15.3846149,6.153846,7.69230747,9.230768,39,37,39,37,39,798.160156,798.160156,798.160156,798.160156,4.32776546,0.686530948,0.005542856,1.03796,99.77002,63.9364548,5.057537,2.85271835,37,49.9143867
01/03/2020 01:03:14,41.53846,21.53846,29.2307682,64.61538,39.23077,41,39,45,43,45,3491.9502,3292.41016,3491.9502,3491.9502,22.811533,14.4141159,0.009741015,1.36199832,99.7700043,64.08176,5.069031,2.84122467,37,49.913002
01/03/2020 01:08:14,4.615384,6.153846,7.69230747,4.615384,5.769229,38,37,40,38,40,798.1602,798.1602,798.1602,798.1602,4.23213434,0.655363858,0.0052676145,1.02894068,99.77003,63.9843445,5.061325,2.84893036,37,49.91683
01/03/2020 01:13:14,23.0769215,10.76923,26.1538448,29.2307682,22.3076878,43,40,42,42,43,3292.41016,3491.9502,3491.9502,3591.72021,15.5779486,8.4929285,0.008789051,1.344602,99.7700043,63.9916763,5.061905,2.84835052,37,49.9171638
01/03/2020 01:18:14,9.230768,3.076923,4.615384,6.153846,5.769229,41,37,39,37,40,1895.63123,1895.63123,1895.63123,1895.63123,4.29248,0.6961952,0.003980326,1.035729,99.7700653,63.97441,5.06053925,2.84971619,37,49.9174843
01/03/2020 01:23:14,10.76923,1.53846145,7.69230747,7.69230747,6.92307949,40,38,39,39,40,997.7,997.7,997.7,997.7,4.55334854,0.7959471,0.00627823267,1.042911,99.77,64.09343,5.069954,2.84030151,37,49.9211922
01/03/2020 01:28:14,4.615384,3.076923,9.230768,4.615384,5.384618,38,37,39,38,39,798.1599,798.1599,798.1599,798.1599,4.00517273,0.660915,0.006030797,1.03603065,99.76999,63.96221,5.059574,2.8506813,37,49.9215622
01/03/2020 01:33:15,9.230768,10.76923,6.153846,9.230768,8.846151,39,38,40,36,40,997.7001,997.7001,997.7001,997.7001,4.28986025,0.665767252,0.004680895,1.040599,99.77001,64.03228,5.065117,2.84513855,37,49.9219666
01/03/2020 01:38:15,15.3846149,12.3076916,7.69230747,6.153846,10.384613,38,37,38,37,39,798.1599,798.1599,798.1599,798.1599,4.341554,0.6846501,0.00613928,1.03476965,99.76999,63.95816,5.05925369,2.85100174,37,49.92477
01/03/2020 01:43:15,16.9230766,6.153846,7.69230747,10.76923,10.384613,40,37,39,38,40,798.1602,798.1602,798.1602,798.1602,4.39259624,0.709590852,0.00529141538,1.03868079,99.77003,64.06102,5.06739044,2.842865,37,49.92514
01/03/2020 01:48:15,7.69230747,4.615384,7.69230747,6.153846,6.53846264,39,37,40,37,39,1197.23975,1197.23975,1197.23975,1197.23975,4.20884,0.6028004,0.00529141538,1.03615534,99.76998,63.93482,5.05740738,2.852848,37,49.9253769
01/03/2020 01:53:15,4.615384,6.153846,4.615384,7.69230747,5.769229,39,37,39,38,39,798.1601,798.1601,798.1601,798.1601,4.341366,0.676820159,0.00643388,1.03573442,99.77001,63.9257545,5.05669,2.85356522,37,49.92904
01/03/2020 01:58:15,9.230768,0,9.230768,4.615384,5.769229,39,38,37,38,38,798.1599,798.1599,798.1599,798.1599,4.107203,0.592415631,0.00462543126,1.02768672,99.76999,63.95589,5.0590744,2.851181,37,49.9293
01/03/2020 02:03:15,9.230768,4.615384,7.69230747,6.153846,6.92307949,39,37,38,37,40,798.159851,798.159851,798.159851,798.159851,4.470058,0.7802303,0.00535682263,1.02562094,99.76998,63.9752769,5.060608,2.84964752,37,49.929657
01/03/2020 02:08:16,10.76923,7.69230747,3.076923,7.69230747,7.30769062,38,37,39,37,39,1895.63049,1895.63049,1895.63049,1895.63049,4.466556,0.773629,0.005531934,1.044814,99.77003,64.02997,5.064934,2.84532166,37,49.9324341
01/03/2020 02:13:16,12.3076916,12.3076916,3.076923,6.153846,8.461541,39,36,38,38,40,798.1602,798.1602,798.1602,798.1602,4.082507,0.587828159,0.004690118,1.03771877,99.77003,64.04516,5.06613541,2.84412,37,49.93277
01/03/2020 02:18:16,21.53846,26.1538448,19.9999981,29.2307682,24.2307663,39,42,42,40,42,3491.95068,3392.18066,3491.95068,3491.95068,9.545304,4.29374647,0.0308173727,1.22051263,99.77002,64.10751,5.071068,2.83918762,37,49.9330826
01/03/2020 02:23:16,18.4615364,1.53846145,6.153846,10.76923,9.230768,39,36,38,37,39,798.1598,798.1598,798.1598,798.1598,4.318668,0.7072564,0.00548260752,1.02639234,99.76997,64.02466,5.064514,2.84574127,37,49.936924
01/03/2020 02:28:16,23.0769215,10.76923,72.30769,27.6923065,33.4615364,46,42,45,43,45,3491.95044,3491.95044,3491.95044,3491.95044,21.0000687,12.7793322,0.008847786,1.325603,99.77001,64.1488342,5.074337,2.83591843,37,49.93723
01/03/2020 02:33:16,7.69230747,0,9.230768,6.153846,5.76923466,40,37,38,36,39,798.159546,798.159546,798.159546,798.159546,4.1603055,0.608935058,0.005946983,1.04883158,99.76994,63.9783134,5.060848,2.8494072,37,49.9376068
01/03/2020 02:38:17,30.76923,15.3846149,26.1538448,30.76923,25.769228,40,39,47,45,45,3392.181,3591.721,3491.951,3691.49121,18.5105286,10.8346014,0.0276692063,1.245399,99.77003,64.15651,5.07494354,2.835312,37,49.9411964
01/03/2020 02:43:17,9.230768,1.53846145,13.8461533,4.615384,7.30769062,39,36,38,36,39,798.160034,798.160034,798.160034,798.160034,4.29103327,0.654824,0.00506587,1.03108549,99.7700043,63.97277,5.06040955,2.849846,37,49.94057
01/03/2020 02:48:17,15.3846149,9.230768,15.3846149,12.3076916,13.0769253,39,36,39,40,40,798.1603,798.1603,798.1603,798.1603,4.458912,0.677649438,0.005401032,1.0383184,99.7700348,64.11585,5.07172775,2.83852768,37,49.94079
01/03/2020 02:53:17,6.153846,9.230768,12.3076916,4.615384,8.076924,39,37,39,37,39,798.1595,798.1595,798.1595,798.1595,3.81846952,0.506796837,0.005040963,1.04611981,99.7699356,63.93665,5.05755234,2.852703,37,49.9444466
01/03/2020 02:58:17,4.615384,10.76923,4.615384,7.69230747,6.92307949,39,37,39,37,39,798.1601,798.1601,798.1601,798.1601,4.17163372,0.623360634,0.006342506,1.02981961,99.77001,64.05957,5.067276,2.84297943,37,49.9447937
01/03/2020 03:03:17,12.3076916,9.230768,4.615384,10.76923,9.230768,39,37,39,38,39,798.16,798.16,798.16,798.16,4.044189,0.609355569,0.00522613665,1.03699768,99.77,64.18805,5.07743835,2.832817,37,49.9831
01/03/2020 03:08:17,4.615384,6.153846,3.076923,7.69230747,5.384618,39,38,38,40,40,798.1596,798.1596,798.1596,798.1596,4.018479,0.5537903,0.00420493772,1.03970087,99.76995,64.15057,5.07447433,2.835781,37,49.9868546
01/03/2020 03:13:17,9.230768,4.615384,12.3076916,6.153846,8.076924,39,36,39,36,39,798.160156,798.160156,798.160156,798.160156,4.412397,0.6871179,0.00445398735,1.03868186,99.77002,64.0244141,5.064495,2.84576035,37,49.9870567
01/03/2020 03:18:18,9.230768,9.230768,4.615384,9.230768,8.076918,39,37,39,37,39,997.7,997.7,997.7,997.7,4.52681637,0.72822696,0.00529663358,1.03597343,99.7700043,64.11479,5.071644,2.8386116,37,49.9867439
01/03/2020 03:23:18,9.230768,6.153846,4.615384,13.8461533,8.461541,39,39,38,37,40,997.7005,798.1604,798.1604,798.1604,4.252494,0.667800665,0.002345059,1.04012394,99.77005,64.1389542,5.073555,2.83670044,37,49.99032
01/03/2020 03:28:18,15.3846149,1.53846145,9.230768,4.615384,7.69230747,40,38,39,38,40,1297.01013,1297.01013,1297.01013,1297.01013,4.17530155,0.6114022,0.00524679339,1.02885389,99.77001,64.0380249,5.065571,2.8446846,37,49.9907379
01/03/2020 03:33:18,7.69230747,9.230768,7.69230747,6.153846,7.69230747,39,36,40,38,39,798.160156,798.160156,798.160156,798.160156,4.38331461,0.7155707,0.0059043467,1.03139293,99.77002,64.13457,5.073208,2.83704758,37,49.9909973
01/03/2020 03:38:18,10.76923,3.076923,12.3076916,3.076923,7.30769634,39,36,39,37,39,798.1599,798.1599,798.1599,798.1599,4.25311756,0.669661343,0.00481987465,1.03518867,99.76999,64.09352,5.06996155,2.840294,37,49.9946747
01/03/2020 03:43:18,36.9230728,18.4615364,23.0769215,58.4615364,34.23077,43,41,45,42,45,3491.94922,3491.94922,3292.40918,3491.94922,22.2210636,13.8618317,0.009269109,1.17525077,99.76998,64.1724243,5.07620239,2.834053,37,49.99449
01/03/2020 03:48:19,12.3076916,4.615384,6.153846,3.076923,6.53846264,39,36,39,37,40,798.1598,798.1598,798.1598,798.1598,4.36613941,0.7757937,0.006012972,1.03832006,99.76997,63.9451866,5.05822754,2.852028,37,49.9949379
01/03/2020 03:53:19,26.1538448,4.615384,19.9999981,43.07692,23.4615383,42,41,41,41,43,798.159851,798.159851,798.159851,798.159851,15.6759424,8.573338,0.008181349,1.35899973,99.76998,63.9626427,5.05960846,2.850647,37,49.997715
01/03/2020 03:58:19,16.9230766,10.76923,6.153846,9.230768,10.7692242,39,37,39,37,40,1696.091,1696.091,1696.091,1696.091,4.270531,0.6906088,0.004995689,1.04343688,99.77006,64.13948,5.073597,2.83665848,37,49.99787
01/03/2020 04:03:19,12.3076916,6.153846,7.69230747,1.53846145,6.92307949,40,38,40,39,40,798.16,798.16,798.16,798.16,3.99453163,0.5745893,0.002771428,1.03229666,99.77,64.19524,5.07800674,2.83224869,37,49.99808
01/03/2020 04:08:19,15.3846149,6.153846,12.3076916,7.69230747,10.384613,38,36,39,38,40,798.1599,798.1599,798.1599,798.1599,4.37681675,0.6894718,0.005220998,1.03261745,99.76999,64.18988,5.07758331,2.832672,37,50.00192
01/03/2020 04:13:19,7.69230747,7.69230747,7.69230747,10.76923,8.4615345,40,38,39,39,40,798.1596,798.1596,798.1596,798.1596,4.2139535,0.7108323,0.006440225,1.03946435,99.76995,64.16408,5.07554245,2.834713,37,50.0023537
01/03/2020 04:18:19,7.69230747,6.153846,7.69230747,9.230768,7.692313,38,37,39,37,40,1696.09058,1696.09058,1696.09058,1696.09058,4.572279,0.798627555,0.00533577474,1.04383337,99.7700348,64.17387,5.076317,2.8339386,37,50.00271
01/03/2020 04:23:20,9.230768,7.69230747,7.69230747,9.230768,8.4615345,39,38,39,38,40,997.6995,997.6995,997.6995,997.6995,4.276897,0.638341963,0.005821112,1.0371182,99.76995,64.12256,5.072258,2.83799744,37,50.0055428
01/03/2020 04:28:20,10.76923,10.76923,12.3076916,9.230768,10.7692242,38,38,39,37,39,798.1603,798.1603,798.1603,798.1603,4.578949,0.7839057,0.006841843,1.04232144,99.7700348,64.17845,5.076679,2.8335762,37,50.0058022
01/03/2020 04:33:20,15.3846149,3.076923,10.76923,4.615384,8.4615345,40,37,38,37,40,1297.01025,1297.01025,1297.01025,1297.01025,4.48369265,0.7070654,0.005171156,1.035494,99.77002,64.11807,5.071903,2.8383522,37,50.0061722
