,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
02/25/2020 00:02:57,26.1538448,12.3076916,16.9230766,33.8461533,22.3076935,42,39,41,40,42,798.1714,798.1714,798.1714,798.1714,14.5985575,7.90772772,0.0103024822,1.28564131,99.77142,45.91276,3.63181686,4.27843857,37,51.0888367
02/25/2020 00:12:57,31.14754,13.1147566,26.2295074,32.78689,25.8196716,43,46,44,44,44,3292.45923,3492.0022,3591.77368,3492.0022,18.9104214,11.1855145,0.0233964548,1.25041056,99.77149,46.11434,3.6477623,4.262493,37,51.08956
02/25/2020 00:22:57,6.153846,6.153846,7.69230747,6.153846,6.53846264,39,37,40,40,41,798.172,1197.258,1197.258,1197.258,4.27500725,0.6545468,0.00474954629,1.02809858,99.7715,46.2764778,3.66058731,4.249668,37,51.08926
02/25/2020 00:32:58,16.9230766,4.615384,10.76923,12.3076916,11.1538467,39,37,40,39,40,798.171936,798.171936,798.171936,798.171936,4.545595,0.6874188,0.005958713,1.03410757,99.77149,46.33975,3.66559219,4.24466324,37,51.08965
02/25/2020 00:42:58,9.230768,15.3846149,6.153846,1.53846145,8.076924,41,38,40,38,41,1297.0293,1297.0293,1496.57227,1496.57227,4.478929,0.7308135,0.00494037149,1.04458737,99.7714844,46.47492,3.67628479,4.23397064,37,51.0902824
02/25/2020 00:52:58,7.69230747,6.153846,9.230768,9.230768,8.076918,39,37,39,38,39,798.1719,798.1719,798.1719,798.1719,4.280547,0.70237726,0.005372718,1.04266953,99.7714844,46.6166039,3.68749237,4.222763,37,51.0900536
02/25/2020 01:02:58,3.076923,7.69230747,4.615384,7.69230747,5.769229,39,37,39,38,39,798.1713,798.1713,798.1713,798.1713,4.175422,0.5784137,0.005307101,1.01998866,99.7714157,46.6568222,3.69067383,4.2195816,37,51.0902
02/25/2020 01:12:59,6.153846,1.53846145,3.076923,6.153846,4.23076725,39,36,39,38,39,798.1715,798.1715,798.1715,798.1715,4.156166,0.5489242,0.007035177,1.04012394,99.77144,46.9479065,3.71369934,4.196556,37,51.0912781
02/25/2020 01:22:59,1.53846145,4.615384,10.76923,7.69230747,6.153846,38,36,38,38,38,1496.57239,1496.57239,1496.57239,1496.57239,4.11963749,0.5822686,0.006259658,1.0274868,99.77149,47.07334,3.72362137,4.186634,37,51.09109
02/25/2020 01:32:59,4.615384,7.69230747,12.3076916,6.153846,7.69230747,39,36,39,40,40,798.1716,798.1716,798.1716,798.1716,4.5217104,0.6909484,0.00524679339,1.03735733,99.77145,46.1937675,3.654045,4.25621033,37,51.1085663
02/25/2020 01:43:00,7.69230747,12.3076916,4.615384,7.69230747,8.076924,40,36,38,36,39,798.1717,798.1717,798.1717,798.1717,4.351419,0.635852158,0.0048897774,1.039289,99.77146,44.7885475,3.54288864,4.367367,37,51.136
02/25/2020 01:53:00,4.615384,15.3846149,10.76923,4.615384,8.846151,39,36,39,38,39,997.715332,997.715332,997.715332,997.715332,4.38575,0.654468536,0.005886913,1.03327334,99.77154,44.83224,3.54634476,4.36391068,37,51.1836128
02/25/2020 02:03:00,4.615384,3.076923,9.230768,9.230768,6.53846264,38,36,39,37,39,997.7145,997.7145,997.7145,997.7145,4.182535,0.593223,0.00541701168,1.04102933,99.77145,44.90077,3.55176544,4.35849,37,51.1835251
