,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
02/18/2020 00:08:04,6.153846,6.153846,12.3076916,9.230768,8.4615345,39,37,38,36,40,997.7148,997.7148,997.7148,997.7148,4.288344,0.6480868,0.002637911,1.03609955,99.77148,28.84874,2.28200912,5.62824631,37,48.6771278
02/18/2020 00:18:05,6.153846,6.153846,7.69230747,16.9230766,9.230768,41,37,39,39,41,798.171936,798.171936,798.171936,798.171936,4.35963726,0.675143957,0.005241614,1.02934456,99.77149,35.66072,2.82085419,5.08940125,37,48.67876
02/18/2020 00:28:05,9.230768,7.69230747,1.53846145,9.230768,6.92307949,41,38,39,37,40,798.172058,798.172058,798.172058,798.172058,4.152922,0.579018354,0.00511606643,1.02953315,99.77151,28.03775,2.21785736,5.692398,37,48.6776428
02/18/2020 00:38:05,7.69230747,1.53846145,6.153846,13.8461533,7.30769634,40,37,39,36,40,798.172,798.172,798.172,798.172,4.21352053,0.5954031,0.005450325,1.023583,99.7715,28.0037537,2.215168,5.69508743,37,48.678978
02/18/2020 00:48:06,9.230768,9.230768,7.69230747,10.76923,9.230768,40,37,38,39,40,798.1714,798.1714,798.1714,798.1714,4.36394548,0.654730856,0.00435077259,1.02799082,99.77142,27.94033,2.21015167,5.70010376,37,48.6795235
02/18/2020 00:58:06,15.3846149,6.153846,6.153846,6.153846,8.461541,39,36,38,37,39,798.1719,798.1719,798.1719,798.1719,4.11058474,0.573745668,0.004436487,1.02291,99.7714844,27.9893265,2.2140274,5.696228,37,48.6788521
02/18/2020 01:08:06,4.615384,7.69230747,7.69230747,13.8461533,8.461541,40,36,39,38,40,997.714355,997.714355,997.714355,997.714355,4.624318,0.794191062,0.007973686,1.03010428,99.77144,28.88987,2.285263,5.62499237,37,48.67958
02/18/2020 01:18:06,1.53846145,4.615384,9.230768,9.230768,6.153846,38,37,38,39,39,798.171936,798.171936,798.171936,798.171936,4.333852,0.708353639,0.004950145,1.02311039,99.77149,35.0362625,2.77145767,5.13879776,37,48.6810074
02/18/2020 01:28:07,1.53846145,3.076923,16.9230766,7.69230747,7.30769062,39,36,39,37,40,798.1718,798.1718,798.1718,798.1718,4.34639549,0.587942362,0.005307101,1.03597033,99.77148,28.02684,2.21699524,5.69326,37,48.68005
