,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
01/25/2020 00:04:06,6.153846,12.3076916,9.230768,3.076923,7.692313,39,35,39,37,39,997.7149,997.7149,997.7149,997.7149,4.854715,0.7598352,0.00678803073,1.02571988,99.77149,48.6038,3.8446846,4.065571,37,48.21998
01/25/2020 00:09:06,9.230768,13.8461533,12.3076916,6.153846,10.384613,40,37,40,38,40,997.7145,997.7145,997.7145,997.7145,4.678592,0.784314156,0.00680807326,1.032839,99.7714539,48.7742729,3.85816956,4.052086,37,48.2237473
01/25/2020 00:14:07,6.153846,7.69230747,6.153846,4.615384,6.153846,39,36,40,37,40,798.171448,798.171448,798.171448,798.171448,4.363734,0.6192937,0.00578385,1.04217744,99.77143,48.7252274,3.85429,4.05596542,37,48.22396
01/25/2020 00:19:07,13.8461533,9.230768,6.153846,3.076923,8.076918,40,36,40,37,40,798.171753,798.171753,798.171753,798.171753,4.86,0.8440203,0.007169564,1.03127241,99.77147,48.7337646,3.85496521,4.05529,37,48.2245255
01/25/2020 00:24:07,21.53846,12.3076916,19.9999981,12.3076916,16.53846,38,36,40,38,40,798.1721,798.1721,798.1721,798.1721,6.427062,1.69569218,0.0309676956,1.09296691,99.7715149,48.69287,3.85173035,4.058525,37,48.2280731
01/25/2020 00:29:07,4.615384,4.615384,9.230768,4.615384,5.769229,40,36,39,38,40,798.171936,798.171936,798.171936,798.171936,4.201254,0.499448478,0.00511606643,1.03988564,99.77149,48.7381058,3.85530853,4.054947,37,48.2275238
01/25/2020 00:34:07,21.53846,38.4615364,49.2307663,47.6923065,39.2307625,42,38,43,42,43,3292.45874,3292.45874,3292.45874,3292.45874,23.02537,14.6856394,0.008426462,1.54457057,99.77148,48.901104,3.86820221,4.042053,37,48.2313423
01/25/2020 00:39:07,15.3846149,7.69230747,4.615384,9.230768,9.230768,40,35,39,37,39,798.1721,798.1721,798.1721,798.1721,4.654417,0.746765137,0.00547720073,1.04722869,99.7715149,48.77543,3.858261,4.05199432,37,48.23148
01/25/2020 00:44:08,36.363636,21.2121181,15.1515121,7.575756,20.07575,44,39,41,39,44,3591.772,3292.45776,3492.00049,3292.45776,14.007616,6.955792,0.010318513,1.376818,99.77145,48.8231735,3.86203766,4.048218,37,48.23184
01/25/2020 00:49:08,6.153846,3.076923,4.615384,12.3076916,6.53846264,39,37,40,37,40,798.1717,798.1717,798.1717,798.1717,4.50789,0.6304008,0.005275822,1.04017627,99.77146,48.5781441,3.84265518,4.06760025,37,48.23223
01/25/2020 00:54:08,1.53846145,6.153846,9.230768,1.53846145,4.6153903,39,38,40,37,40,798.171753,798.171753,798.171753,997.7147,4.4276247,0.585579,0.00601890171,1.0418117,99.77147,48.7657356,3.85749435,4.052761,37,48.2360649
01/25/2020 00:59:08,6.153846,7.69230747,7.69230747,3.076923,6.153846,38,35,40,38,40,798.1719,798.1719,798.1719,798.1719,4.6540556,0.771021366,0.006319847,1.04674721,99.7714844,48.67088,3.84999084,4.06026459,37,48.2362556
01/25/2020 01:04:08,6.153846,10.76923,4.615384,6.153846,6.923074,39,36,40,38,40,997.7146,997.7146,997.7146,997.7146,4.35335159,0.5976168,0.006259658,1.03404737,99.77146,48.6797523,3.85069275,4.05956268,37,48.2357254
01/25/2020 01:09:08,9.230768,15.3846149,4.615384,6.153846,8.846151,38,35,39,37,39,798.172241,798.172241,798.172241,798.172241,4.661399,0.7376164,0.005898524,1.02923226,99.77153,48.79366,3.859703,4.05055237,37,48.23837
01/25/2020 01:14:08,7.69230747,7.69230747,9.230768,6.153846,7.69230747,40,37,40,39,40,1496.57324,1496.57324,1496.57324,1496.57324,4.730615,0.7208465,0.00552648958,1.03531575,99.77155,48.7617836,3.85718155,4.053074,37,48.239193
01/25/2020 01:19:09,4.615384,13.8461533,9.230768,12.3076916,10.0000019,37,36,39,37,39,798.1722,798.1722,798.1722,798.1722,4.76516,0.7763348,0.00841816049,1.03326917,99.77152,48.7745628,3.85819244,4.052063,37,48.2396126
01/25/2020 01:24:09,9.230768,15.3846149,12.3076916,4.615384,10.384613,39,37,41,39,41,1297.03015,1297.03015,1297.03015,1297.03015,4.59062958,0.7039427,0.006085092,1.03747809,99.77155,48.76424,3.857376,4.05287933,37,48.2433
01/25/2020 01:29:09,10.76923,7.69230747,4.615384,1.53846145,6.153846,38,36,39,37,39,798.171631,798.171631,798.171631,798.171631,4.64376354,0.790161431,0.007162493,1.0320611,99.7714539,48.7044945,3.85264969,4.05760574,37,48.243618
01/25/2020 01:34:09,9.230768,12.3076916,10.76923,6.153846,9.615385,39,36,39,38,39,1696.116,1696.116,1696.116,1696.116,4.78475,0.73195827,0.00656707957,1.03524888,99.77152,54.861824,4.33971,3.5705452,37,48.2447472
01/25/2020 01:39:09,6.153846,4.615384,7.69230747,3.076923,5.384612,38,35,38,36,39,798.1719,798.1719,798.1719,798.1719,4.68371344,0.710329056,0.005844098,1.02807927,99.7714844,49.5975647,3.923294,3.98696136,37,48.2473373
01/25/2020 01:44:09,3.076923,7.69230747,9.230768,12.3076916,8.076918,39,36,40,37,40,1297.02966,1297.02966,1297.02966,1297.02966,4.8373,0.7475778,0.005166066,1.03711772,99.77151,48.7921143,3.859581,4.05067444,37,48.24721
01/25/2020 01:49:10,18.4615364,60.0000038,27.6923065,29.2307682,33.8461533,42,41,44,43,44,3492.00049,3492.00049,3492.00049,3492.00049,21.6011772,13.2454367,0.0119174263,1.1791631,99.77145,49.061306,3.88087463,4.029381,37,48.2475853
01/25/2020 01:54:10,1.53846145,7.69230747,4.615384,19.9999981,8.461541,39,36,39,38,39,798.1719,798.1719,798.1719,798.1719,5.16500044,0.8767133,0.005657768,1.045724,99.7714844,48.8297768,3.86256027,4.047695,37,48.2511864
01/25/2020 01:59:10,21.53846,27.6923065,23.0769215,29.2307682,25.3846111,43,40,43,44,44,3292.45874,3492.00171,3492.00171,3492.00171,17.47266,9.937795,0.009630122,1.32398844,99.77148,48.9387665,3.87118149,4.039074,37,48.25143
01/25/2020 02:04:10,7.69230747,13.8461533,9.230768,4.615384,8.846151,40,34,39,37,39,798.1717,798.1717,798.1717,798.1717,4.679576,0.7760772,0.00607909076,1.03777909,99.77146,48.8287659,3.86248016,4.04777527,37,48.2518158
01/25/2020 02:09:10,4.615384,6.153846,4.615384,12.3076916,6.923074,40,36,39,40,40,798.1717,798.1717,798.1717,798.1717,4.89764071,0.7653034,0.00692173745,1.03759849,99.77146,48.9401169,3.8712883,4.038967,37,48.2555733
01/25/2020 02:14:10,4.615384,6.153846,9.230768,4.615384,6.15384,39,36,40,36,40,798.171753,798.171753,798.171753,798.171753,4.708837,0.721475,0.005723601,1.038924,99.77147,48.82539,3.86221313,4.0480423,37,48.25511
