,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
02/07/2020 00:02:22,32.8358231,13.4328365,16.4179077,29.8507462,23.1343269,43,38,40,42,42,3491.97,3491.97,3491.97,3491.97,15.3757868,8.475947,0.004367724,1.32621574,99.77057,33.3864441,2.640953,5.26930237,36,48.9295
02/07/2020 00:12:22,6.153846,9.230768,7.69230747,7.69230747,7.69230747,39,37,39,38,39,798.164551,798.164551,798.164551,798.164551,4.156774,0.590093136,0.00601890171,1.035552,99.77057,33.4923477,2.64933014,5.26092529,36,48.9299278
02/07/2020 00:22:22,7.69230747,6.153846,7.69230747,0,5.384618,40,37,40,39,40,1696.09912,1696.09912,1696.09912,1696.09912,4.044883,0.559938431,0.00174548151,1.035853,99.77054,33.38919,2.6411705,5.269085,36,48.9299545
02/07/2020 00:32:22,4.615384,7.69230747,6.153846,9.230768,6.92307949,39,36,39,38,39,798.164551,798.164551,798.164551,798.164551,3.926673,0.6093479,0.00333010056,1.03541911,99.77057,33.3968124,2.64177322,5.268482,36,48.93009
02/07/2020 00:42:23,16.9230766,7.69230747,4.615384,6.153846,8.846151,40,36,39,38,39,798.1647,798.1647,798.1647,798.1647,4.55155373,0.709929466,0.00764400559,1.04127,99.7705841,33.35414,2.63839722,5.271858,37,48.93069
02/07/2020 00:52:23,10.76923,4.615384,3.076923,12.3076916,7.69230747,40,36,38,38,41,798.1647,798.1647,798.1647,798.1647,4.28281736,0.6542187,0.004132664,1.04238963,99.7705841,33.3465576,2.63779831,5.272457,37,48.9304352
02/07/2020 01:02:23,6.153846,1.53846145,4.615384,6.153846,4.615384,39,37,38,37,39,798.1648,798.1648,798.1648,798.1648,3.51941228,0.3964347,0.00668757642,1.01946378,99.7706,33.40602,2.64250183,5.2677536,37,48.9311
02/07/2020 01:12:24,4.615384,7.69230747,10.76923,15.3846149,9.615385,39,36,38,38,39,798.1645,1197.2467,1197.2467,1197.2467,4.39702368,0.702251852,0.004772759,1.05108082,99.77056,33.31893,2.63561249,5.274643,37,48.931736
02/07/2020 01:22:24,10.76923,9.230768,3.076923,6.153846,7.30769062,38,38,39,36,40,798.1643,798.1643,798.1643,798.1643,3.597441,0.450431734,0.00306661567,1.03453183,99.77054,33.40352,2.64230347,5.267952,37,48.9328766
02/07/2020 01:32:24,7.69230747,7.69230747,12.3076916,6.153846,8.461541,39,36,37,37,38,798.1647,798.1647,798.1647,798.1647,4.03055525,0.5851223,0.00396856153,1.03338933,99.7705841,33.4094467,2.64277267,5.26748276,37,48.9323
02/07/2020 01:42:24,10.76923,0,9.230768,1.53846145,5.384612,40,36,39,38,39,798.1645,798.1645,798.1645,798.1645,4.29153728,0.670806646,0.006319847,1.04247379,99.77056,33.3407745,2.63734055,5.272915,37,48.93295
02/07/2020 01:52:25,7.69230747,6.153846,4.615384,10.76923,7.30769062,39,36,39,37,39,798.164551,798.164551,798.164551,798.164551,4.20552731,0.7445382,0.003310396,1.02760708,99.77057,33.34169,2.637413,5.27284241,37,48.9335747
02/07/2020 02:02:25,13.8461533,1.53846145,10.76923,7.69230747,8.461541,40,36,37,37,40,997.706055,997.706055,997.706055,997.706055,3.87755728,0.5834724,0.002527939,1.03621411,99.77061,33.4419556,2.64534378,5.26491165,37,48.9333572
02/07/2020 02:12:25,9.230768,1.53846145,4.615384,4.615384,4.999995,39,37,37,39,39,1696.10022,1696.10022,1696.10022,1696.10022,4.05776453,0.611518,0.004625431,1.033934,99.7706,33.4339,2.64470673,5.26554871,37,48.9339867
02/07/2020 02:22:26,6.153846,10.76923,10.76923,3.076923,7.69230127,38,37,38,37,39,798.164551,798.164551,798.164551,798.164551,4.40203667,0.6457932,0.006253491,1.06850517,99.77057,33.3914566,2.64134979,5.26890564,37,48.93465
02/07/2020 02:32:26,33.8461533,36.9230728,26.1538448,30.76923,31.9230728,40,40,41,41,41,997.705261,997.705261,997.705261,997.705261,18.2531071,10.83291,0.005844098,1.20496869,99.77053,33.5719147,2.65562439,5.254631,37,48.93499
02/07/2020 02:42:26,36.9230728,21.53846,23.0769215,19.9999981,25.3846169,42,40,42,42,42,3292.42847,3292.42847,3292.42847,3292.42847,17.3860989,9.925448,0.00673235953,1.31564152,99.77056,33.4360657,2.64487839,5.265377,37,48.93461
02/07/2020 02:52:26,13.8461533,3.076923,12.3076916,9.230768,9.615385,39,37,39,39,39,798.1648,798.1648,798.1648,798.1648,4.170076,0.5940656,0.00367153017,1.04716861,99.7706,33.4467773,2.64572525,5.26453,37,48.9353867
02/07/2020 03:02:27,7.69230747,16.9230766,7.69230747,7.69230747,10.0000019,40,36,40,41,41,997.7057,997.7057,997.7057,997.7057,4.32050371,0.6749983,0.004128613,1.03975224,99.77057,34.0452881,2.69306946,5.217186,37,48.97403
02/07/2020 03:12:27,10.76923,4.615384,10.76923,7.69230747,8.461541,39,34,39,38,39,997.7056,997.7056,997.7056,997.7056,4.37834549,0.6773613,0.009921404,1.04968452,99.77056,33.5854721,2.65669632,5.253559,37,48.9738426
02/07/2020 03:22:27,7.69230747,4.615384,9.230768,7.69230747,7.30769062,39,36,39,39,39,1197.24744,1197.24744,1197.24744,1197.24744,4.201083,0.637735844,0.004148951,1.04078531,99.77062,33.431778,2.64453888,5.26571655,37,48.9746246
02/07/2020 03:32:28,4.615384,3.076923,7.69230747,12.3076916,6.92307949,40,37,40,40,40,798.1646,798.1646,798.1646,798.1646,4.2794466,0.662190557,0.003193167,1.04037,99.77058,40.50682,3.204193,4.70606232,37,48.9749069
02/07/2020 03:42:28,9.230768,3.076923,6.153846,10.76923,7.30769062,39,36,38,38,39,798.1643,798.1643,798.1643,798.1643,4.34197569,0.7070404,0.00445398735,1.043798,99.77054,33.7308121,2.66819382,5.24206161,37,48.9739838
02/07/2020 03:52:28,12.3076916,4.615384,3.076923,9.230768,7.30768442,39,36,39,38,39,798.1644,798.1644,798.1644,798.1644,4.06308556,0.53455323,0.00589271262,1.03405082,99.77055,33.700386,2.66578674,5.24446869,37,48.9745865
02/07/2020 04:02:28,15.3846149,0,4.615384,7.69230747,6.92307949,40,35,39,37,40,798.164551,798.164551,798.164551,798.164551,4.29316235,0.6682185,0.0046345545,1.03579283,99.77057,33.67247,2.663578,5.2466774,37,48.9751968
02/07/2020 04:12:29,7.69230747,9.230768,15.3846149,7.69230747,9.999996,38,36,38,38,38,798.164551,798.164551,798.164551,798.164551,4.5053997,0.707847059,0.0037881725,1.0347724,99.77057,33.5692139,2.65541077,5.25484467,37,48.97594
02/07/2020 04:22:29,3.076923,1.53846145,16.9230766,4.615384,6.538457,39,37,40,39,40,997.7056,997.7056,997.7056,997.7056,4.17119455,0.5712827,0.00789048,1.03102267,99.77057,39.84402,3.151764,4.75849152,37,48.976757
02/07/2020 04:32:29,0,1.53846145,4.615384,6.153846,3.076923,39,36,39,37,39,798.164368,798.164368,798.164368,798.164368,4.006542,0.5124493,0.002949262,1.041571,99.770546,33.8889923,2.680706,5.22954941,37,48.976635
02/07/2020 04:42:30,6.153846,6.153846,13.8461533,7.69230747,8.461541,39,36,38,38,39,798.1645,798.1645,798.1645,798.1645,4.14124537,0.6164559,0.00391228637,1.03362608,99.77056,33.80696,2.67421722,5.236038,37,48.9773674
02/07/2020 04:52:30,12.3076916,4.615384,7.69230747,4.615384,7.30769062,40,36,37,37,38,997.7059,997.7059,997.7059,997.7059,3.90476131,0.5953148,0.0030726702,1.03470659,99.7705841,33.780777,2.67214584,5.23810959,37,48.9771767
02/07/2020 05:02:30,27.6923065,30.76923,32.30769,12.3076916,25.769228,39,38,45,42,45,3591.744,3591.744,3491.97314,3491.97314,11.5060339,5.662643,0.0416508019,1.18825161,99.77067,34.0149078,2.6906662,5.219589,37,48.9778137
02/07/2020 05:12:31,30.76923,35.384613,43.07692,29.2307682,34.61538,42,39,45,42,45,3491.97168,3591.74219,3491.97168,3292.43042,14.9906845,8.484781,0.0117622474,1.33531511,99.77062,34.0028458,2.68971252,5.220543,37,48.9784851
02/07/2020 05:22:31,15.8730145,17.4603157,22.2222214,14.2857132,17.46031,42,41,42,41,42,2194.95264,2194.95264,2194.95264,2194.95264,10.02428,4.247904,0.0110343257,1.35996509,99.77058,38.8606758,3.07397842,4.836277,37,48.98002
02/07/2020 05:32:31,9.230768,3.076923,7.69230747,10.76923,7.69230747,40,37,39,38,40,798.1648,798.1648,798.1648,798.1648,4.197883,0.66551,0.00306964,1.03844118,99.7706,33.9460449,2.68521881,5.22503662,37,48.9790878
