,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
02/01/2020 00:04:03,7.69230747,6.153846,12.3076916,9.230768,8.846151,40,36,40,38,40,997.7154,997.7154,997.7154,997.7154,4.50072336,0.7468539,0.005307101,1.05653536,99.77154,59.5839348,4.71324158,3.19701385,37,50.12727
02/01/2020 00:09:03,4.615384,6.153846,4.615384,6.153846,5.384612,39,37,40,38,40,798.1719,798.1719,798.1719,798.1719,4.43955755,0.7271487,0.00577245327,1.04679835,99.7714844,59.706955,4.722973,3.18728256,37,50.127636
02/01/2020 00:14:03,6.153846,13.8461533,6.153846,9.230768,8.846151,38,35,38,40,40,798.1719,798.1719,798.1719,798.1719,4.514658,0.6913913,0.00523644453,1.05390978,99.7714844,59.5809937,4.713009,3.19724655,37,50.12703
02/01/2020 00:19:03,3.076923,9.230768,6.153846,7.69230747,6.53846264,40,38,40,40,40,1297.02979,1297.02979,1297.02979,1297.02979,4.17783451,0.575699866,0.005608641,1.05068541,99.7715149,59.66428,4.719597,3.19065857,37,50.1302719
02/01/2020 00:24:03,70.7692261,44.6153831,27.6923065,44.6153831,46.9230766,46,41,44,43,46,3492.003,3492.003,3492.003,3392.2312,24.4902344,16.0002785,0.0116050364,1.901362,99.77151,59.7923164,4.729725,3.18053055,37,50.1305771
02/01/2020 00:29:04,7.69230747,3.076923,3.076923,6.153846,5.000001,40,37,39,40,41,997.7152,997.7152,997.7152,997.7152,4.11579657,0.6629406,0.00556483027,1.0367521,99.77152,59.65796,4.719097,3.19115829,37,50.1315422
02/01/2020 00:34:04,50.7692337,19.9999981,9.230768,24.6153831,26.1538448,45,41,44,41,44,3492.0022,3591.77368,3292.45923,3292.45923,17.0010166,9.732837,0.009680885,1.38009739,99.77149,59.7580261,4.72701263,3.1832428,37,50.1351051
02/01/2020 00:39:04,12.3076916,10.76923,6.153846,9.230768,9.615385,41,36,40,41,42,1496.572,1496.572,1496.572,1496.572,4.59829664,0.822642267,0.005618978,1.0479393,99.77147,59.7061844,4.722912,3.1873436,37,50.13539
02/01/2020 00:44:04,12.3076916,7.69230747,3.076923,3.076923,6.53846264,40,37,40,40,41,798.1718,798.1718,798.1718,1297.02917,4.38661337,0.7428014,0.00461181346,1.041012,99.77148,59.8637352,4.73537445,3.174881,37,50.1358757
02/01/2020 00:49:04,7.69230747,9.230768,6.153846,6.153846,7.30769062,39,36,39,40,40,798.172,798.172,798.172,798.172,4.156425,0.6703834,0.00500556128,1.046283,99.7715,59.7194939,4.72396469,3.18629074,37,50.1386757
02/01/2020 00:54:04,6.153846,13.8461533,7.69230747,4.615384,8.076924,40,37,40,42,42,798.172,798.172,798.172,798.172,4.308992,0.7044523,0.004995689,1.04554343,99.7715,59.71255,4.72341537,3.18684,37,50.13914
02/01/2020 00:59:04,15.3846149,15.3846149,1.53846145,3.076923,8.846151,40,36,39,40,40,798.172058,798.172058,798.172058,798.172058,4.60217047,0.7017144,0.00557011226,1.03831685,99.77151,59.6903648,4.72166061,3.18859482,37,50.1426735
02/01/2020 01:04:05,7.69230747,7.69230747,7.69230747,10.76923,8.4615345,40,36,40,40,40,997.715,997.715,997.715,997.715,4.768757,0.790326834,0.00441557169,1.04522026,99.77151,59.702858,4.72264862,3.18760681,37,50.14314
02/01/2020 01:09:05,7.69230747,7.69230747,4.615384,12.3076916,8.076924,39,36,39,38,39,798.171631,798.171631,798.171631,798.171631,4.533755,0.7749756,0.00680807326,1.04579234,99.7714539,59.7790527,4.728676,3.18157959,37,50.1432838
02/01/2020 01:14:05,10.76923,3.076923,4.615384,7.69230747,6.53846264,40,37,39,41,41,798.171936,798.171936,798.171936,1197.25793,4.319484,0.646054268,0.00507088,1.04442024,99.77149,59.776062,4.72843933,3.181816,37,50.14661
