,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
12/23/2019 00:00:31,7.69230747,4.615384,13.8461533,7.69230747,8.461541,39,36,38,38,39,1696.09021,1696.09021,1696.09021,1696.09021,3.95533776,0.539568543,0.00528333848,1.03055465,99.77001,29.4368439,2.32852936,5.581726,37,46.67908
12/23/2019 00:05:31,3.076923,10.76923,6.153846,3.076923,5.769229,38,36,39,36,39,798.1601,798.1601,798.1601,798.1601,3.88724756,0.56379056,0.00535682263,1.0120182,99.77001,29.5950165,2.34104156,5.569214,37,46.67723
12/23/2019 00:10:31,24.6153831,18.4615364,44.6153831,24.6153831,28.0769234,39,37,40,44,44,3491.95264,3491.95264,3491.95264,3491.95264,16.7477589,9.544403,0.0088816965,1.08476722,99.77007,29.6566544,2.34591675,5.56433868,37,46.67759
12/23/2019 00:15:31,7.69230747,10.76923,4.615384,7.69230747,7.69230747,39,36,38,37,39,2394.48145,2394.48145,2394.48145,798.160461,4.15081549,0.6464903,0.00511606643,1.02164841,99.77006,29.47036,2.33118057,5.579075,37,46.6778755
12/23/2019 00:20:31,19.9999981,21.53846,38.4615364,23.0769215,25.769228,41,40,41,40,41,2594.01978,2594.01978,2594.01978,2594.01978,16.43094,9.109066,0.009509865,1.37905085,99.77,29.5068665,2.3340683,5.576187,37,46.67809
12/23/2019 00:25:32,12.3076916,4.615384,3.076923,4.615384,6.15384,39,37,39,36,39,1496.55042,1496.55042,1496.55042,1496.55042,3.92423344,0.596707046,0.00278241513,1.01255715,99.77003,29.4643784,2.33070755,5.579548,37,46.67785
12/23/2019 00:30:32,6.153846,7.69230747,12.3076916,6.153846,8.076924,41,37,39,38,41,798.1597,798.1597,798.1597,798.1597,4.188253,0.683205545,0.00607909076,1.02941275,99.7699661,29.5590439,2.3381958,5.57205963,37,46.6772041
12/23/2019 00:35:32,16.9230766,6.153846,7.69230747,7.69230747,9.615385,38,37,39,37,39,798.16,798.16,798.16,798.16,4.175854,0.5760691,0.00469474355,1.02110672,99.77,29.42749,2.32778931,5.582466,37,46.67766
12/23/2019 00:40:32,9.230768,1.53846145,3.076923,10.76923,6.153846,39,37,38,37,39,798.160034,798.160034,798.160034,798.160034,4.322545,0.673032,0.00679465849,1.02034128,99.7700043,29.5052719,2.33394241,5.576313,37,46.6779671
12/23/2019 00:45:32,7.69230747,9.230768,4.615384,3.076923,6.153846,39,36,38,37,39,1197.24023,1197.24023,1197.24023,1197.24023,4.12701,0.6592629,0.00543846563,1.02587593,99.77002,29.3588638,2.322361,5.58789444,37,46.67822
12/23/2019 00:50:32,4.615384,1.53846145,6.153846,9.230768,5.384612,40,37,39,39,40,1895.62927,1895.62927,1895.62927,1895.62927,4.12291431,0.573276758,0.007937123,1.01553082,99.7699661,29.4632187,2.330616,5.57963943,37,46.67872
12/23/2019 00:55:33,9.230768,4.615384,7.69230747,7.69230747,7.30769634,38,37,38,37,38,798.160156,798.160156,798.160156,798.160156,4.322956,0.632345855,0.005657768,1.01629162,99.77002,29.3690872,2.32316971,5.58708572,37,46.67896
12/23/2019 01:00:33,4.615384,1.53846145,9.230768,4.615384,5.000001,40,37,39,40,40,1696.09021,1696.09021,1696.09021,1696.09021,3.9965508,0.5262326,0.00391228637,1.01803708,99.77001,29.4716568,2.33128357,5.578972,37,46.67933
12/23/2019 01:05:33,10.76923,1.53846145,1.53846145,6.153846,5.000001,38,36,38,37,38,798.160339,798.160339,798.160339,798.160339,4.14177847,0.5998334,0.004518633,1.02928424,99.77004,29.5248947,2.335495,5.57476044,37,46.6786842
12/23/2019 01:10:33,4.615384,6.153846,6.153846,6.153846,5.769229,39,36,39,39,39,1297.00977,1297.00977,1297.00977,1297.00977,3.88399744,0.532733,0.00469474355,1.019602,99.76998,29.4729156,2.33138275,5.57887268,37,46.6790352
12/23/2019 01:15:33,9.230768,12.3076916,6.153846,6.153846,8.461541,39,35,40,37,40,798.1598,798.1598,798.1598,798.1598,4.131016,0.548303545,0.00705391075,1.01435244,99.76997,29.4179382,2.327034,5.58322144,37,46.6793327
12/23/2019 01:20:33,7.69230747,9.230768,9.230768,3.076923,7.30769634,39,37,38,39,39,798.16,798.16,798.16,798.16,4.35882854,0.741348147,0.005898524,1.01274049,99.77,29.43882,2.32868576,5.58156967,37,46.6798134
12/23/2019 01:25:33,15.3846149,15.3846149,4.615384,15.3846149,12.6923084,38,36,41,40,41,3292.41162,3292.41162,3292.41162,3292.41162,5.78878832,1.36869156,0.0301589221,1.08578074,99.77005,29.4303284,2.32801437,5.582241,37,46.680088
12/23/2019 01:30:33,6.153846,3.076923,7.69230747,7.69230747,6.153846,38,35,39,38,40,798.159851,798.159851,798.159851,798.159851,4.08551025,0.5722772,0.00481512165,1.02399576,99.76998,29.3970566,2.32538223,5.584873,37,46.6804352
12/23/2019 01:35:34,30.76923,19.9999981,24.6153831,43.07692,29.6153851,42,42,43,44,44,3491.9502,3491.9502,3292.41016,3491.9502,17.9790363,10.6385479,0.008013042,1.117488,99.7700043,29.585083,2.34025574,5.56999969,37,46.680584
12/23/2019 01:40:34,10.76923,7.69230747,4.615384,13.8461533,9.230768,39,37,39,37,38,798.160034,798.160034,798.160034,798.160034,4.202578,0.629516959,0.00523644453,1.0318805,99.7700043,29.4148483,2.32678986,5.58346558,37,46.6801567
12/23/2019 01:45:34,7.69230747,13.8461533,15.3846149,16.9230766,13.4615364,40,38,39,41,41,798.1593,798.1593,798.1593,798.1593,11.9353285,6.27573872,0.01954216,1.07036912,99.76991,29.44085,2.328846,5.58140945,37,46.68041
12/23/2019 01:50:34,7.69230747,10.76923,7.69230747,4.615384,7.69230747,39,36,39,37,39,798.160339,798.160339,798.160339,798.160339,4.112836,0.584074259,0.00541701168,1.02574122,99.77004,29.4082031,2.32626343,5.583992,37,46.6808052
