,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
02/16/2020 00:06:42,10.76923,6.153846,9.230768,6.153846,8.076924,40,37,38,38,40,798.171631,798.171631,798.171631,798.171631,4.292821,0.6579526,0.005826842,1.03237224,99.7714539,27.83593,2.20189285,5.70836258,36,48.4395523
02/16/2020 00:16:43,4.615384,9.230768,4.615384,1.53846145,5.000001,39,36,39,38,40,798.171631,798.171631,798.171631,798.171631,4.207591,0.618581951,0.0066481987,1.03005159,99.7714539,27.4033051,2.1676712,5.742584,36,48.4402428
02/16/2020 00:26:43,10.76923,6.153846,10.76923,4.615384,8.076918,39,36,39,37,40,798.1717,798.1717,798.1717,798.1717,4.197669,0.580761969,0.00558656,1.0416832,99.77146,27.40841,2.16807556,5.74218,37,48.4407463
02/16/2020 00:36:43,1.53846145,4.615384,1.53846145,12.3076916,5.000001,38,35,39,39,39,798.171753,798.171753,798.171753,798.171753,3.96645713,0.481218159,0.00228492939,1.01264465,99.77147,27.3324585,2.16206741,5.748188,37,48.4413033
02/16/2020 00:46:44,4.615384,4.615384,10.76923,9.230768,7.30769634,39,36,38,39,39,798.170959,798.170959,798.170959,798.170959,4.60084867,0.6513656,0.00535682263,1.03495014,99.77137,27.3872452,2.166401,5.74385452,37,48.4405746
02/16/2020 00:56:44,12.3076916,3.076923,10.76923,6.153846,8.076924,39,36,39,38,39,997.715149,997.715149,997.715149,997.715149,4.38515759,0.6814902,0.006421227,1.03369749,99.7715149,27.3770676,2.165596,5.74465942,37,48.4412422
02/16/2020 01:06:44,13.8461533,1.53846145,12.3076916,4.615384,8.076924,39,37,39,37,39,798.171631,798.171631,798.171631,798.171631,4.35513163,0.6325652,0.0052886,1.0266571,99.7714539,27.4197464,2.168972,5.74128342,37,48.4417839
02/16/2020 01:16:44,10.76923,4.615384,7.69230747,12.3076916,8.846151,39,37,39,38,39,798.171936,798.171936,798.171936,798.171936,4.310129,0.571146131,0.00497117545,1.01921082,99.77149,27.3340073,2.16218948,5.748066,37,48.44172
02/16/2020 01:26:45,33.8461533,21.53846,30.76923,33.8461533,29.9999962,44,41,43,42,44,3492.0022,3292.45923,3591.77368,3492.0022,21.0438042,12.8623486,0.009575971,1.0808121,99.77149,27.6630936,2.188221,5.72203445,37,48.4423065
