,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
02/14/2020 00:08:14,9.230768,9.230768,10.76923,9.230768,9.615385,41,38,39,38,41,798.164856,798.164856,798.164856,798.164856,4.468094,0.756984651,0.0114021786,1.07258487,99.77061,57.4670639,4.54579163,3.36446381,37,49.9077225
02/14/2020 00:18:14,4.615384,6.153846,10.76923,4.615384,6.538457,40,36,38,39,40,1297.01758,1297.01758,1297.01758,1297.01758,4.181481,0.6534297,0.014371003,1.07698345,99.7705841,56.5228767,4.47110367,3.43915176,37,49.9117165
02/14/2020 00:28:14,9.230768,13.8461533,7.69230747,9.230768,10.0000019,39,36,38,38,39,798.1648,798.1648,798.1648,798.1648,4.899162,0.8607694,0.0145198731,1.08374882,99.7706,57.4553947,4.54486847,3.365387,37,49.9156876
02/14/2020 00:38:15,6.153846,7.69230747,10.76923,7.69230747,8.076924,39,37,39,37,39,1496.55945,2394.495,2394.495,2394.495,4.65732431,0.763950169,0.0148211149,1.09019542,99.77063,56.65467,4.481529,3.4287262,37,49.91517
02/14/2020 00:48:15,30.76923,26.1538448,44.6153831,26.1538448,31.92308,41,44,42,42,44,3491.97168,3491.97168,3491.97168,3691.513,19.5289917,11.5830288,0.0214061812,1.46049082,99.7706146,56.7346268,4.487854,3.42240143,37,49.9191475
02/14/2020 00:58:15,30.76923,15.3846149,30.76923,21.53846,24.6153831,44,40,41,42,44,3292.42969,3491.971,3491.971,3292.42969,14.68263,8.011339,0.021367101,1.380074,99.7706,57.50767,4.5490036,3.36125183,37,49.92321
02/14/2020 01:08:16,38.4615364,16.9230766,30.76923,13.8461533,25,45,44,43,44,45,3491.97021,3491.97021,3491.97021,3491.97021,16.2382145,9.241723,0.017454816,1.33396924,99.77058,57.5342445,4.5511055,3.35915,37,49.92637
02/14/2020 01:18:16,3.076923,10.76923,4.615384,6.153846,6.153846,40,37,41,38,41,798.1648,798.1648,798.1648,798.1648,4.446524,0.814116657,0.0170334931,1.07196641,99.7706,56.7702637,4.490673,3.41958237,37,49.92712
02/14/2020 01:28:16,12.3076916,7.69230747,9.230768,7.69230747,9.230775,41,38,41,39,41,798.1647,798.1647,798.1647,798.1647,4.77882147,0.829028547,0.0146089643,1.07261193,99.7705841,57.55522,4.552765,3.35749054,37,49.9309
02/14/2020 01:38:17,4.615384,9.230768,6.153846,15.3846149,8.846151,39,39,40,39,40,798.164734,798.164734,798.164734,798.164734,4.424916,0.8155777,0.009731427,1.08367252,99.77059,56.70613,4.48559952,3.424656,37,49.93402
